Date,USDMXN Curncy,MXN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,MXNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,MEXBOL Index,DXY Curncy,MEX CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2012-10-31,13.0949,104.5,1.296,1.6129,79.77,0.2814,1.6901,108.7,56720.0,1720.65,3.9674,18.6,1406.75,2640.5,41619.96,79.919,102.125,7.82,864.5,755.75,2.4591,2.4971,48.1
2012-11-01,13.0067,90.0,1.2943,1.613,80.12,0.2814,1.7242,108.17,56860.0,1714.2,3.9743,16.69,1423.25,2684.75,41761.78,80.047,102.0,7.53,868.5,751.0,2.4765,2.5204,51.4
2012-11-02,13.0367,85.0,1.2835,1.6021,80.43,0.2816,1.7147,105.68,56750.0,1678.0,4.0197,17.59,1405.5,2641.0,,80.593,101.0,7.56,864.5,739.5,2.4536,2.4831,56.6
2012-11-05,13.0412,87.5,1.2796,1.5979,80.29,0.2737,1.6841,107.73,55770.0,1684.97,4.0016,18.42,1412.0,2662.25,41722.14,80.749,99.5,7.86,866.0,735.5,2.437,2.4709,52.8
2012-11-06,12.9607,83.75,1.2814,1.5997,80.35,0.3015,1.7507,111.07,55960.0,1716.0,4.0248,17.58,1425.25,2675.75,41720.62,80.613,97.5,7.875,877.0,741.0,2.4544,2.4992,50.7
2012-11-07,13.0711,84.0,1.2771,1.5985,80.0,0.2698,1.6466,106.82,56270.0,1717.55,3.9733,19.08,1389.0,2610.0,41010.98,80.759,100.25,7.97,894.0,744.25,2.433,2.4717,50.5
2012-11-08,13.1784,88.5,1.2747,1.5984,79.47,0.2579,1.6148,107.25,55630.0,1731.4,3.9551,18.49,1375.25,2572.0,40830.65,80.793,100.875,7.78,902.5,741.25,2.4207,2.4573,59.6
2012-11-09,13.2003,94.0,1.2714,1.5896,79.49,0.258,1.6063,109.4,55980.0,1731.07,3.9994,18.61,1375.75,2580.5,40677.07,81.026,101.0,7.795,886.5,738.75,2.3868,2.4346,60.7
2012-11-12,13.2113,93.75,1.271,1.5877,79.5,0.258,1.6063,109.07,55460.0,1728.2,3.9979,16.68,1378.25,2581.0,40859.9,81.035,99.8,7.725,857.75,718.0,2.3868,2.4346,60.8
2012-11-13,13.2477,111.0,1.2704,1.5871,79.38,0.25,1.5945,108.26,55460.0,1724.95,4.0115,16.65,1371.0,2560.5,41078.5,81.084,101.5,7.585,851.0,723.5,2.3659,2.4202,60.7
2012-11-14,13.2773,98.5,1.2736,1.5841,80.25,0.246,1.5911,109.61,55650.0,1726.5,3.9515,17.92,1353.0,2529.5,40750.42,81.056,97.5,7.16,848.75,725.75,2.3495,2.3919,57.0
2012-11-15,13.2085,94.0,1.2781,1.5867,81.17,0.242,1.5928,110.98,55610.0,1715.75,3.9022,17.99,1351.25,2522.0,40573.66,81.078,105.5,7.01,845.5,721.25,2.3333,2.3714,50.7
2012-11-16,13.1322,96.5,1.2743,1.5883,81.32,0.2379,1.58,108.95,55800.0,1713.72,3.9052,16.41,1359.75,2533.0,40830.6,81.257,105.5,6.9625,838.0,727.0,2.3314,2.3814,47.5
2012-11-19,13.0579,96.5,1.2814,1.5909,81.41,0.2419,1.6131,111.7,55980.0,1731.72,3.8789,15.24,1382.5,2585.5,,80.874,109.75,6.88,841.75,738.75,2.3311,2.3913,46.8
2012-11-20,13.0044,96.0,1.2817,1.5927,81.68,0.254,1.6659,109.83,56310.0,1727.05,3.9045,15.08,1386.25,2593.5,41184.0,80.957,109.75,6.6775,845.0,743.25,2.3493,2.4028,48.4
2012-11-21,13.06,89.75,1.2829,1.5952,82.52,0.2702,1.6796,110.86,56000.0,1728.69,3.8146,15.31,1388.25,2596.0,41668.06,80.932,100.5,6.7875,845.25,741.0,2.34,2.3961,46.5
2012-11-22,13.0298,89.0,1.2884,1.5937,82.48,0.2702,1.6796,110.55,55990.0,1729.55,3.8255,,,,42032.35,80.699,100.971,7.0225,,,2.34,2.3961,46.4
2012-11-23,12.9647,89.0,1.2976,1.6028,82.4,0.2703,1.6899,111.38,55710.0,1753.0,3.8501,15.14,1405.25,2634.25,41919.55,80.192,100.724,7.1925,847.75,745.5,2.345,2.4017,47.4
2012-11-26,13.016,89.0,1.2972,1.6027,82.08,0.2663,1.6625,110.92,56090.0,1748.7,3.7985,15.5,1403.25,2645.75,41878.27,80.251,103.0,6.915,849.0,747.25,2.3275,2.393,47.5
2012-11-27,13.0403,87.0,1.2943,1.6022,82.15,0.2602,1.6369,109.87,56260.0,1742.09,3.7575,15.92,1397.5,2641.25,41769.38,80.402,102.0,6.8725,873.0,760.0,2.3235,2.3898,49.0
2012-11-28,12.9723,87.0,1.2953,1.6014,82.08,0.2618,1.6284,109.51,56200.0,1719.69,3.7975,15.51,1407.0,2660.5,41912.95,80.336,103.0,6.8625,876.0,760.25,2.324,2.3947,47.0
2012-11-29,12.9469,85.5,1.2979,1.6041,82.12,0.2539,1.6147,110.76,56220.0,1725.74,3.7374,15.06,1415.75,2680.0,42090.69,80.204,99.0,6.775,869.25,751.5,2.3381,2.4037,43.9
2012-11-30,12.9667,87.75,1.2986,1.6013,82.48,0.2461,1.6156,111.23,56750.0,1714.98,3.6447,15.87,1414.5,2675.75,41833.52,80.153,98.0,6.965,844.75,748.0,2.3712,2.4222,43.1
2012-12-03,12.9972,98.0,1.3054,1.6091,82.25,0.25,1.6207,110.92,57310.0,1715.96,3.5364,16.64,1407.0,2670.0,42323.84,79.882,99.0,7.045,842.0,749.0,2.3971,2.4425,35.1
2012-12-04,12.946,89.5,1.3094,1.6101,81.9,0.2421,1.6028,109.84,57110.0,1697.59,3.5584,17.12,1405.5,2664.5,42337.82,79.644,98.5,6.9275,838.5,746.5,2.4026,2.4424,33.0
2012-12-05,12.9277,93.75,1.3068,1.6097,82.47,0.2381,1.5875,108.81,57330.0,1693.9,3.5393,16.46,1408.25,2637.5,42416.29,79.774,97.0,6.8775,842.25,753.25,2.4153,2.4482,34.7
2012-12-06,12.8702,88.5,1.297,1.6051,82.4,0.2381,1.5857,107.03,57280.0,1699.88,3.4455,16.58,1413.0,2654.0,42589.68,80.258,96.5,6.9675,845.25,747.75,2.4243,2.4626,35.5
2012-12-07,12.8505,92.25,1.2927,1.6039,82.49,0.2381,1.6215,107.02,57030.0,1704.07,3.4325,15.9,1416.0,2636.0,42797.67,80.408,97.0,7.0,844.25,732.75,2.4569,2.4879,50.8
2012-12-10,12.809,90.5,1.2941,1.6075,82.36,0.2341,1.6164,107.33,57420.0,1713.11,3.3909,16.05,1420.25,2650.5,43134.51,80.328,97.5,7.06,832.75,726.75,2.4733,2.4914,49.7
2012-12-11,12.7334,82.0,1.3005,1.6115,82.52,0.238,1.6541,108.01,57470.0,1709.95,3.3594,15.57,1431.5,2685.75,43183.28,80.061,109.6,6.92,805.75,724.25,2.4882,2.4952,48.0
2012-12-12,12.7426,82.0,1.3074,1.6149,83.26,0.242,1.698,109.5,57400.0,1711.71,3.2985,15.95,1427.25,2670.25,,79.815,94.0,6.8125,794.75,721.0,2.5009,2.4929,48.5
2012-12-13,12.8025,82.5,1.3077,1.6112,83.65,0.25,1.7299,107.91,57140.0,1697.1,3.1959,16.56,1418.0,2651.75,43006.31,79.928,94.0,6.7075,793.0,712.25,2.4773,2.4742,51.1
2012-12-14,12.7423,93.5,1.3163,1.6174,83.52,0.234,1.7015,109.15,57170.0,1696.15,3.1964,17.0,1415.0,2627.75,43050.92,79.58,94.5,6.6925,801.0,718.75,2.4674,2.458,50.6
2012-12-17,12.7205,83.5,1.3164,1.6204,83.89,0.25,1.7717,107.64,57350.0,1698.32,3.2082,16.34,1432.5,2666.5,43338.33,79.568,94.0,6.765,808.0,724.0,2.4782,2.4781,47.4
2012-12-18,12.7186,84.0,1.3229,1.6252,84.21,0.2779,1.817,108.84,57700.0,1671.23,3.305,15.57,1445.75,2704.0,43825.97,79.359,92.5,6.75,811.25,720.0,2.4928,2.5004,47.0
2012-12-19,12.7664,90.5,1.3227,1.6247,84.41,0.2739,1.8014,110.36,57400.0,1667.18,3.4421,17.36,1437.25,2694.25,43647.99,79.269,89.5,6.7925,805.75,703.0,2.4838,2.49,46.2
2012-12-20,12.7612,92.5,1.3244,1.6279,84.39,0.27,1.7962,110.2,56750.0,1647.92,3.4055,17.67,1445.5,2693.0,43637.68,79.261,93.0,6.8825,790.5,696.5,2.4864,2.4883,56.0
2012-12-21,12.9268,40.0,1.3188,1.6172,84.24,0.2661,1.7623,108.97,56480.0,1657.22,3.2932,17.84,1433.59,2658.05,43621.62,79.617,95.825,7.52,792.0,702.0,2.4805,2.4826,54.8
2012-12-24,12.987,43.5,1.3185,1.6123,84.94,0.2661,1.7737,108.8,56750.0,1657.84,3.2317,17.84,1419.75,2648.75,43533.45,79.642,96.0,7.7825,793.75,704.25,2.4779,2.4741,54.3
2012-12-25,12.9902,,1.3183,1.6125,84.77,0.2661,1.7737,,56690.0,1657.98,3.2313,,,,,79.67,97.059,7.8625,,,2.4779,2.4741,
2012-12-26,13.0097,35.5,1.3224,1.6138,85.63,0.2661,1.7511,111.07,56830.0,1659.45,3.4357,19.48,1413.5,2628.5,43495.74,79.621,95.0,7.8975,774.5,693.25,2.4805,2.4856,55.5
2012-12-27,12.9759,24.5,1.3236,1.61,86.1,0.2622,1.7364,110.8,57120.0,1664.1,3.5307,19.47,1410.75,2622.5,43469.89,79.62,95.0,7.91,772.25,691.5,2.4642,2.4657,49.1
2012-12-28,13.0245,60.5,1.3216,1.6153,85.96,0.2465,1.7009,110.62,57170.0,1655.7,3.6714,22.72,1384.0,2586.0,43721.93,79.678,96.771,8.065,778.75,694.0,2.4334,2.4421,47.7
2012-12-31,12.8533,67.5,1.3193,1.6255,86.75,0.2468,1.7574,111.11,57200.0,1675.35,3.7465,18.02,1420.0,2655.25,43705.83,79.769,97.0,8.22,778.0,698.25,2.4465,2.4518,39.9
2013-01-01,12.89,,1.3204,1.6249,86.7,0.2468,1.7574,,,1675.92,3.7367,,,,,79.736,97.494,8.2725,,,2.4465,2.4518,
2013-01-02,12.7465,84.5,1.3186,1.6255,87.34,0.2549,1.8371,112.47,,1686.89,3.8052,14.68,1457.0,2738.75,44304.17,79.845,91.5,7.515,755.25,690.75,2.4852,2.4798,33.1
2013-01-03,12.8066,85.75,1.3049,1.6107,87.24,0.2669,1.9121,112.14,,1663.99,3.7647,14.56,1453.5,2725.5,44370.64,80.382,92.5,7.4725,755.5,689.25,2.4706,2.4749,34.7
2013-01-04,12.7417,84.5,1.3069,1.6069,88.15,0.2635,1.8991,111.31,57710.0,1656.1,3.8001,13.83,1457.75,2713.0,44562.33,80.499,90.5,7.19,747.25,680.25,2.4804,2.4801,34.1
2013-01-07,12.7683,82.5,1.3117,1.6116,87.79,0.2637,1.8974,111.4,57640.0,1646.92,3.8193,13.79,1455.75,2717.75,44625.93,80.256,92.5,7.205,751.25,685.5,2.5213,2.5197,31.9
2013-01-08,12.803,86.5,1.3081,1.6056,87.05,0.252,1.8683,111.94,57710.0,1659.13,3.7969,13.62,1452.25,2714.0,44571.2,80.345,93.5,6.975,750.5,688.75,2.5082,2.5023,31.1
2013-01-09,12.7223,87.0,1.3064,1.6023,87.88,0.2402,1.8568,111.76,57640.0,1657.63,3.8201,13.81,1455.75,2722.0,44862.54,80.557,93.0,7.1,745.5,694.25,2.5162,2.5167,30.0
2013-01-10,12.6058,100.0,1.3272,1.6168,88.78,0.2483,1.8958,111.89,57760.0,1675.36,3.8417,13.49,1467.0,2737.0,44859.8,79.738,96.0,7.075,744.5,698.75,2.5274,2.5246,28.7
2013-01-11,12.6551,88.75,1.3343,1.6132,89.18,0.2489,1.8677,110.64,57940.0,1662.98,3.8547,13.36,1467.25,2743.75,44888.13,79.563,97.0,7.5325,754.75,708.75,2.5075,2.5134,10.9
2013-01-14,12.5938,87.5,1.3382,1.6078,89.48,0.245,1.8448,111.88,57730.0,1667.8,3.8549,13.52,1464.25,2728.75,44862.92,79.488,97.5,7.75,767.0,724.0,2.502,2.5242,8.9
2013-01-15,12.611,85.5,1.3306,1.6065,88.79,0.2452,1.836,110.3,57350.0,1679.62,3.8318,13.55,1465.25,2714.25,44748.06,79.779,97.5,8.06,782.75,730.5,2.4983,2.5269,7.9
2013-01-16,12.6215,86.0,1.3289,1.6007,88.38,0.2413,1.8185,110.61,57630.0,1679.93,3.8127,13.42,1465.5,2726.0,44865.3,79.804,95.5,8.0725,785.0,731.25,2.487,2.5038,3.3
2013-01-17,12.5867,90.5,1.3376,1.5993,89.88,0.2616,1.8794,111.1,57430.0,1687.64,3.818,13.57,1475.75,2740.5,44943.34,79.649,93.0,8.4575,781.25,724.5,2.525,2.5329,5.2
2013-01-18,12.6621,92.5,1.3321,1.587,90.1,0.2503,1.8416,111.89,57860.0,1684.25,3.8272,12.46,1479.0,2733.75,45212.53,80.036,92.5,8.475,791.25,727.5,2.5135,2.5343,2.2
2013-01-21,12.7,92.5,1.3313,1.583,89.6,0.2503,1.8416,111.71,57840.0,1690.05,3.847,,,,45223.85,80.036,92.777,8.36,,,2.5135,2.5343,-0.1
2013-01-22,12.6194,93.5,1.3322,1.5839,88.71,0.2423,1.8417,112.42,58130.0,1692.75,3.8823,12.43,1489.5,2751.0,45320.3,79.874,93.5,8.02,779.25,728.5,2.5114,2.5278,-2.1
2013-01-23,12.6922,95.5,1.3318,1.5845,88.61,0.2344,1.8241,112.8,58150.0,1685.84,3.9078,12.46,1490.25,2759.0,45442.98,79.92,92.0,7.74,774.75,720.75,2.5151,2.5291,-3.0
2013-01-24,12.6358,88.5,1.3377,1.5791,90.33,0.2386,1.8498,113.28,58050.0,1667.97,3.8748,12.69,1491.75,2718.25,45428.7,79.949,92.0,7.94,768.5,724.25,2.521,2.5513,-0.6
2013-01-25,12.7063,84.5,1.3464,1.5799,90.91,0.2718,1.9487,113.28,58270.0,1658.65,3.8542,12.89,1495.75,2728.0,45575.86,79.748,92.5,7.765,776.5,720.75,2.5583,2.5173,-2.0
2013-01-28,12.7668,87.5,1.3456,1.5695,90.86,0.274,1.9613,113.48,58070.0,1655.61,3.8675,13.57,1497.0,2737.5,45912.51,79.78,94.0,7.51,779.25,729.25,2.5638,2.5281,0.3
2013-01-29,12.7202,90.0,1.3492,1.5763,90.73,0.2774,1.9991,114.36,58130.0,1663.8,3.9363,13.31,1505.0,2742.75,45907.98,79.564,94.0,7.475,777.0,729.5,2.5585,2.5438,-7.0
2013-01-30,12.7208,90.5,1.3567,1.5801,91.08,0.2657,1.992,114.9,58580.0,1677.0,3.9138,14.32,1495.25,2735.75,45753.18,79.281,94.5,7.7375,787.0,740.25,2.5524,2.5463,-30.8
2013-01-31,12.7087,93.75,1.3579,1.5857,91.71,0.2618,1.9849,115.55,58880.0,1663.7,3.9286,14.28,1493.25,2725.0,45278.06,79.207,101.0,7.5525,779.5,740.5,2.5781,2.5644,-27.9
2013-02-01,12.6062,95.0,1.364,1.5693,92.77,0.2618,2.0149,116.76,58830.0,1667.4,3.934,12.9,1506.75,2756.5,45768.49,79.125,97.5,7.74,765.0,736.0,2.5719,2.567,-28.1
2013-02-04,12.7107,94.5,1.3514,1.576,92.38,0.25,1.9548,115.6,59320.0,1674.3,3.7847,14.67,1493.5,2711.5,,79.554,101.5,8.4625,763.0,734.25,2.5774,2.5621,-29.3
2013-02-05,12.6316,95.0,1.3583,1.5659,93.63,0.254,1.998,116.52,59070.0,1672.95,3.8109,13.72,1506.0,2749.25,45688.12,79.488,98.0,8.48,757.5,729.0,2.5802,2.5637,-29.9
2013-02-06,12.6819,89.0,1.3523,1.5662,93.64,0.246,1.9603,116.73,59090.0,1677.57,3.7325,13.41,1506.75,2737.25,45570.71,79.721,100.0,8.8625,761.5,722.5,2.5718,2.5516,-29.8
2013-02-07,12.7299,96.5,1.3398,1.5716,93.63,0.25,1.9568,117.24,58730.0,1671.4,3.7248,13.5,1505.25,2742.0,45019.21,80.192,100.0,8.605,756.0,710.75,2.5653,2.5498,-30.0
2013-02-08,12.7239,92.75,1.3365,1.5801,92.68,0.25,1.9499,118.9,58930.0,1667.25,3.7605,13.02,1512.5,2772.0,45089.36,80.246,98.0,8.265,756.25,709.0,2.5428,2.5346,-12.5
2013-02-11,12.7337,99.5,1.3406,1.5659,94.32,0.254,1.9635,118.13,,1648.07,3.7819,12.94,1513.0,2770.5,45063.88,80.31,98.5,8.16,741.5,702.25,2.5406,2.5419,-10.0
2013-02-12,12.695,97.5,1.3454,1.5663,93.48,0.262,1.977,118.66,,1651.33,3.8482,12.64,1516.25,2760.75,44873.44,80.106,98.5,8.135,732.0,696.25,2.5479,2.561,-9.0
2013-02-13,12.6857,100.0,1.3452,1.5542,93.39,0.274,2.0277,118.72,,1642.5,3.8405,12.98,1517.25,2770.25,44096.27,80.091,99.5,8.0325,735.5,695.5,2.5685,2.5735,-7.0
2013-02-14,12.6958,100.5,1.3363,1.5494,92.88,0.262,1.9974,118.0,,1634.85,3.8182,12.66,1518.5,2767.25,43878.28,80.458,110.0,8.2775,732.0,694.75,2.5279,2.5692,-5.0
2013-02-15,12.6899,98.5,1.336,1.5518,93.5,0.2661,2.0017,117.66,,1610.15,3.8089,12.46,1517.0,2761.25,44152.96,80.58,106.8,8.2375,742.25,698.75,2.5173,2.5469,-2.0
2013-02-18,12.6854,97.5,1.3351,1.5465,93.96,0.2661,2.0017,117.38,58480.0,1609.78,3.788,,,,44141.92,80.627,99.0,8.335,,,2.5173,2.5469,-2.4
2013-02-19,12.6304,98.25,1.3388,1.5425,93.57,0.2701,2.0278,117.52,58520.0,1605.05,3.8068,12.31,1528.0,2780.75,44639.76,80.468,99.5,8.2775,732.25,695.25,2.5299,2.568,-2.5
2013-02-20,12.7253,98.0,1.3283,1.5234,93.57,0.2581,2.0087,115.6,58350.0,1564.55,3.801,14.68,1507.0,2737.5,44299.56,81.069,100.0,8.3975,738.5,700.5,2.5205,2.5487,-3.7
2013-02-21,12.7464,96.0,1.319,1.5254,93.11,0.25,1.9766,113.53,57380.0,1576.27,3.779,15.22,1501.0,2714.0,44136.6,81.461,101.5,9.03,721.25,690.75,2.5068,2.5346,-4.7
2013-02-22,12.7037,97.5,1.3194,1.5163,93.42,0.248,1.9619,114.1,57390.0,1581.16,3.787,14.17,1514.5,2735.75,43875.73,81.482,102.0,9.22,715.0,690.25,2.518,2.5415,-4.8
2013-02-25,12.7992,98.0,1.3063,1.5163,91.82,0.2378,1.8637,114.44,57070.0,1593.46,3.7115,18.99,1487.25,2702.25,43497.2,81.67,99.5,9.8325,699.25,693.5,2.4778,2.5154,-5.0
2013-02-26,12.8435,97.0,1.3061,1.5125,91.98,0.2422,1.8808,112.71,57060.0,1613.76,3.7403,16.87,1492.5,2707.75,43489.2,81.87,105.5,9.9725,705.75,705.0,2.479,2.5136,7.7
2013-02-27,12.7652,99.0,1.3139,1.5159,92.24,0.2422,1.9014,111.87,57320.0,1597.1,3.756,14.73,1515.75,2740.5,43772.89,81.602,102.0,9.36,704.25,709.5,2.4954,2.5311,6.7
2013-02-28,12.7793,96.5,1.3057,1.5163,92.56,0.2343,1.8756,111.38,57370.0,1579.61,3.7222,15.51,1513.25,2738.0,44120.99,81.949,103.0,8.815,707.75,719.5,2.5036,2.5419,2.8
2013-03-01,12.7584,94.75,1.3022,1.5038,93.59,0.2342,1.8412,110.4,56680.0,1576.18,3.7212,15.36,1516.5,2748.75,43995.72,82.313,104.0,8.82,713.25,724.25,2.5095,2.54,7.7
2013-03-04,12.7454,93.5,1.3026,1.5115,93.48,0.2342,1.8755,110.09,56260.0,1573.83,3.6938,14.01,1525.75,2760.0,43871.31,82.195,103.0,8.855,696.0,723.0,2.5188,2.5452,5.2
2013-03-05,12.7027,91.0,1.3052,1.5127,93.29,0.2381,1.8978,111.61,56640.0,1575.5,3.6523,13.48,1537.0,2798.25,44017.12,82.087,97.5,8.4925,696.25,732.0,2.5372,2.563,6.3
2013-03-06,12.7828,96.25,1.2967,1.5018,94.07,0.246,1.9375,111.06,56690.0,1583.97,3.6258,13.53,1539.0,2788.25,44159.65,82.459,96.45,8.405,676.25,708.0,2.5564,2.5731,7.0
2013-03-07,12.7587,106.25,1.3107,1.5014,94.82,0.25,1.9965,111.15,56260.0,1579.0,3.544,13.06,1542.75,2799.25,43968.6,82.081,94.75,7.9,686.75,711.5,2.5673,2.5764,5.1
2013-03-08,12.6279,90.5,1.3005,1.4925,96.0,0.25,2.0427,110.85,56580.0,1578.97,3.546,12.59,1549.5,2801.5,44322.51,82.696,92.0,7.9125,690.0,725.25,2.574,2.5756,21.1
2013-03-11,12.5402,91.5,1.3046,1.4915,96.28,0.254,2.0576,110.22,56560.0,1581.6,3.5682,11.56,1556.0,2809.75,44013.3,82.573,90.5,7.9825,694.0,734.5,2.579,2.5795,21.0
2013-03-12,12.4451,88.5,1.3034,1.4903,96.08,0.254,2.0156,109.65,56540.0,1592.8,3.4624,12.27,1552.5,2803.0,43965.41,82.584,91.0,7.965,700.5,741.0,2.5629,2.5642,21.1
2013-03-13,12.4324,88.0,1.2961,1.4923,96.13,0.258,2.0209,108.52,56780.0,1587.7,3.4731,11.83,1556.0,2799.0,43278.11,82.889,91.5,8.0975,707.25,741.25,2.5677,2.5726,27.4
2013-03-14,12.4235,90.5,1.3005,1.5083,96.11,0.262,2.0296,109.42,56480.0,1590.19,3.473,11.3,1562.25,2806.0,43348.52,82.606,88.0,7.915,714.25,732.75,2.5837,2.5896,29.3
2013-03-15,12.4342,90.5,1.3076,1.5114,95.28,0.25,1.9895,109.82,56780.0,1592.1,3.4629,11.3,1557.08,2803.36,42605.05,82.261,90.5,7.825,723.0,717.0,2.5715,2.5692,27.0
2013-03-18,12.4151,90.0,1.2957,1.5107,95.21,0.242,1.9546,109.51,55420.0,1605.49,3.4519,13.36,1546.75,2787.0,,82.694,90.0,8.8875,712.75,720.0,2.5541,2.5639,21.0
2013-03-19,12.439,138.0,1.2882,1.5099,95.16,0.2379,1.9017,107.45,55260.0,1612.87,3.4468,14.39,1542.25,2779.5,42060.61,82.989,92.5,9.595,722.0,728.5,2.5243,2.5427,26.9
2013-03-20,12.348,119.5,1.2933,1.51,96.01,0.246,1.9581,108.72,55270.0,1606.92,3.4829,12.67,1549.0,2785.25,42497.97,82.779,95.5,8.895,736.0,732.5,2.5267,2.5499,27.2
2013-03-21,12.4295,88.0,1.2899,1.5173,94.9,0.246,1.9112,107.47,56070.0,1614.85,3.5531,13.99,1539.0,2769.75,42531.07,82.74,91.0,9.045,728.75,733.0,2.5059,2.5315,28.8
2013-03-22,12.3511,89.5,1.2989,1.523,94.46,0.25,1.925,107.66,55790.0,1608.55,3.5999,13.57,1552.0,2793.5,42686.68,82.376,95.0,9.71,729.75,726.25,2.512,2.537,29.1
2013-03-25,12.3491,87.5,1.2853,1.5175,94.17,0.2419,1.9198,108.17,56100.0,1605.3,3.5954,13.74,1547.0,2784.25,42900.83,82.828,95.5,9.31,727.25,733.25,2.5133,2.5357,30.2
2013-03-26,12.3507,84.0,1.2861,1.5159,94.44,0.2459,1.9094,109.36,55770.0,1600.05,3.5908,12.77,1557.25,2799.75,43664.73,82.881,96.5,9.235,731.5,730.25,2.5093,2.5373,25.1
2013-03-27,12.336,79.0,1.278,1.513,94.46,0.2422,1.8454,109.69,55700.0,1605.27,3.658,13.15,1556.75,2801.0,44077.09,83.221,98.5,9.16,736.75,735.25,2.4884,2.5165,25.1
2013-03-28,12.3557,80.5,1.2816,1.5193,94.15,0.2422,1.8487,110.02,55560.0,1596.97,3.6329,12.7,1562.75,2811.0,,82.996,97.0,8.63,687.75,695.25,2.4858,2.5177,18.9
2013-03-29,12.3312,79.0,1.2819,1.5198,94.22,0.2421,1.8486,,55170.0,1597.5,3.619,,,,,82.976,97.0,8.5375,,,2.4859,2.5179,
2013-04-01,12.3642,83.5,1.2849,1.5229,93.23,0.2382,1.8314,111.08,54220.0,1599.52,3.6863,13.58,1556.0,2788.0,43932.52,82.733,97.5,8.905,664.0,642.25,2.4887,2.5192,16.8
2013-04-02,12.2754,83.5,1.282,1.5104,93.44,0.2382,1.859,110.69,54470.0,1575.89,3.6997,12.78,1564.5,2812.75,44113.5,82.924,98.0,8.885,670.75,640.5,2.4887,2.5203,17.4
2013-04-03,12.3442,71.0,1.285,1.513,93.04,0.2264,1.8106,107.11,54550.0,1557.9,3.6084,14.21,1548.5,2787.0,43717.57,82.718,98.5,8.67,696.5,641.5,2.4709,2.4893,12.3
2013-04-04,12.306,71.5,1.2936,1.5235,96.34,0.2263,1.7625,106.34,,1554.8,3.5796,13.89,1554.5,2785.0,43566.69,82.677,97.0,8.26,694.0,630.0,2.4801,2.4931,9.3
2013-04-05,12.1752,71.0,1.2991,1.5336,97.57,0.2282,1.7128,104.12,,1581.25,3.6384,13.92,1546.0,2763.0,43244.25,82.496,96.0,7.9225,699.0,629.0,2.4601,2.4698,8.0
2013-04-08,12.1966,79.0,1.3009,1.5256,99.36,0.2302,1.746,104.66,54520.0,1573.47,3.6387,13.19,1559.25,2781.0,43430.99,82.752,92.0,8.025,712.5,633.5,2.4505,2.4616,10.8
2013-04-09,12.1455,70.0,1.3083,1.5323,99.02,0.2301,1.7502,106.23,55090.0,1585.35,3.5925,12.84,1563.25,2797.5,43973.18,82.309,90.0,7.9475,708.75,644.25,2.4322,2.4458,12.3
2013-04-10,12.1068,70.0,1.307,1.5333,99.78,0.2301,1.8034,105.79,55440.0,1558.42,3.644,12.36,1582.75,2853.25,44380.83,82.532,100.175,8.05,696.75,649.0,2.4411,2.4476,15.1
2013-04-11,12.0441,73.5,1.3099,1.5386,99.68,0.2301,1.7887,104.27,55320.0,1561.5,3.5965,12.24,1587.75,2853.25,44408.43,82.247,83.0,7.8175,697.75,651.25,2.4659,2.4685,16.8
2013-04-12,12.0759,71.0,1.3113,1.5343,98.37,0.226,1.7208,103.11,55370.0,1482.75,3.5501,12.06,1582.0,2846.25,44004.27,82.311,83.0,7.8125,714.75,658.5,2.4372,2.4379,7.8
2013-04-15,12.2829,70.5,1.3036,1.5285,96.77,0.218,1.6798,100.39,54130.0,1348.21,3.4939,17.27,1543.5,2783.5,42984.38,82.417,84.5,8.26,693.75,646.75,2.411,2.3996,3.0
2013-04-16,12.1462,57.75,1.3177,1.5362,97.54,0.2259,1.7224,99.91,52720.0,1367.36,3.3558,13.96,1568.75,2828.0,43223.69,81.749,85.5,8.0275,703.5,663.25,2.4183,2.4024,-4.1
2013-04-17,12.2085,73.25,1.3032,1.5238,98.12,0.2259,1.695,97.69,52950.0,1376.25,3.4198,16.51,1546.0,2774.5,42610.91,82.684,89.0,8.455,703.75,660.5,2.3887,2.3637,-3.7
2013-04-18,12.2734,68.0,1.3051,1.5279,98.17,0.2259,1.6847,99.13,50830.0,1390.5,3.3384,17.56,1534.0,2739.5,42460.21,82.559,90.0,8.225,702.75,644.5,2.3205,2.2695,-5.0
2013-04-19,12.262,73.75,1.3052,1.5231,99.52,0.2298,1.7049,99.65,50900.0,1403.79,3.3032,14.97,1547.5,2768.25,42808.17,82.714,91.0,8.0775,709.0,652.0,2.3743,2.32,-4.9
2013-04-22,12.2748,76.5,1.3066,1.529,99.23,0.2217,1.6929,100.39,50220.0,1426.45,3.3017,14.39,1556.0,2797.25,42914.2,82.676,90.0,8.4475,702.25,645.75,2.3936,2.3516,-5.0
2013-04-23,12.2448,68.0,1.2996,1.524,99.48,0.2257,1.7065,100.31,49750.0,1413.0,3.2728,13.48,1573.5,2823.0,43113.61,83.048,88.0,8.4125,697.5,638.5,2.4104,2.3736,-4.9
