Date,USDBRL Curncy,BCN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USOSFR2 Curncy,USOSFR10 Curncy,CO1 Comdty,CU1 Comdty,XAU Curncy,BCNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,IBOV Index,DXY Curncy,BRAZIL CDS USD SR 5Y D14 Corp,MEX CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,KC1 Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2013-04-22,2.021,20.5,1.3066,1.529,99.23,12.2748,0.1872,1.5792,100.39,50220.0,1426.45,5.0631,14.39,1556.0,2797.25,54297.73,82.676,123.25,90.0,8.4475,702.25,645.75,142.5,2.3936,2.3516,-5.0
2013-04-23,2.0238,14.5,1.2996,1.524,99.48,12.2448,0.1912,1.6072,100.31,49750.0,1413.0,4.984,13.48,1573.5,2823.0,54884.75,83.048,117.0,88.0,8.4125,697.5,638.5,137.55,2.4104,2.3736,-4.9
2013-04-24,2.0105,15.5,1.3015,1.5267,99.51,12.1702,0.1892,1.5967,101.73,50380.0,1431.99,5.0305,13.61,1574.0,2824.0,54984.23,83.048,118.0,88.0,8.2575,691.75,639.5,138.4,2.4148,2.3825,-7.9
2013-04-25,2.0015,12.5,1.3011,1.5434,99.26,12.1677,0.1882,1.5992,103.41,51460.0,1467.9,5.0569,13.62,1581.75,2844.0,54963.32,82.744,115.0,87.0,7.925,701.25,645.25,137.2,2.4335,2.3972,-6.2
2013-04-26,1.9987,17.0,1.303,1.5473,98.05,12.1444,0.1817,1.5595,103.16,52330.0,1461.92,5.2679,13.61,1576.5,2830.5,54252.04,82.502,115.0,85.5,7.9375,688.75,644.0,133.9,2.416,2.3781,-12.4
2013-04-29,2.0075,25.5,1.3099,1.55,97.76,12.2068,0.1752,1.5598,103.81,,1475.84,5.7173,13.71,1588.25,2858.75,54887.25,82.147,113.0,84.0,7.9225,709.75,684.0,133.6,2.4014,2.3579,-5.3
2013-04-30,2.0014,21.5,1.3168,1.5532,97.45,12.134,0.1772,1.5635,102.37,,1476.71,5.5151,13.52,1592.25,2880.0,55910.37,81.746,109.0,82.0,7.9225,721.75,683.25,134.95,2.3952,2.3434,-1.7
2013-05-01,,,1.318,1.5555,97.39,12.1992,0.1728,1.5374,99.95,,1457.64,5.3751,14.49,1577.25,2863.5,,81.484,109.0,81.0,7.965,710.5,681.75,134.5,2.3591,2.2979,-3.8
2013-05-02,2.0088,21.5,1.3065,1.5535,97.94,12.1726,0.1682,1.5259,102.85,50260.0,1467.07,5.4415,13.59,1592.25,2902.0,55321.93,82.224,106.0,80.0,7.8925,718.75,697.5,138.95,2.3466,2.2726,4.2
2013-05-03,2.0098,21.5,1.3114,1.5574,98.99,12.073,0.1832,1.6321,104.19,51210.0,1470.75,5.6458,12.85,1608.5,2935.0,55488.08,82.125,104.0,77.0,7.38,711.25,699.5,140.3,2.3799,2.299,0.3
2013-05-06,2.0093,23.5,1.3076,1.5539,99.33,12.1086,0.1832,1.6551,105.46,53160.0,1469.46,5.6108,12.66,1613.5,2947.5,55429.88,82.315,105.0,76.0,7.7325,693.0,678.75,141.35,2.3839,2.3077,-3.1
2013-05-07,2.0077,23.5,1.3079,1.5484,99.0,12.0301,0.1862,1.6682,104.4,53150.0,1452.7,5.5998,12.83,1620.5,2946.5,56274.66,82.253,106.0,77.0,7.7,699.5,676.5,142.3,2.3904,2.3131,-4.9
2013-05-08,2.0055,23.5,1.3153,1.5534,99.01,11.9771,0.1832,1.6618,104.34,53240.0,1473.94,5.518,12.66,1628.75,2961.75,55804.8,81.896,110.0,75.0,7.495,696.75,675.0,144.15,2.3544,2.2849,-7.9
2013-05-09,2.014,,1.3043,1.5449,100.59,11.997,0.1882,1.6707,104.47,53540.0,1458.15,5.4853,13.13,1624.5,2958.0,55447.56,82.793,110.0,74.0,7.855,716.25,694.5,145.8,2.3605,2.3041,-6.9
2013-05-10,2.0204,24.5,1.2989,1.5358,101.62,12.0849,0.1992,1.7549,103.91,53560.0,1448.55,5.6863,12.59,1629.5,2975.5,55107.8,83.143,112.0,77.0,8.17,696.75,687.75,143.8,2.3973,2.3384,-7.3
2013-05-13,2.0077,24.5,1.2975,1.5299,101.82,12.1649,0.2032,1.7774,102.82,53870.0,1430.59,5.8976,12.55,1630.75,2981.0,54447.77,83.277,118.0,76.0,8.1975,701.5,718.0,144.55,2.3973,2.3215,-8.0
2013-05-14,2.0208,23.5,1.292,1.5209,102.42,12.1959,0.2112,1.8299,102.6,53770.0,1425.46,5.9576,12.77,1648.0,2995.25,54666.82,83.595,116.5,75.0,8.2625,701.5,706.75,141.65,2.4028,2.3267,-7.7
2013-05-15,2.0222,28.5,1.2887,1.5234,102.25,12.2029,0.2062,1.7829,103.68,53230.0,1393.03,5.8696,12.81,1654.25,3001.0,54936.41,83.83,121.0,80.0,8.7025,693.75,650.75,138.0,2.3696,2.2852,-10.6
2013-05-16,2.0268,23.5,1.2882,1.527,102.26,12.2768,0.1972,1.7179,103.8,52520.0,1385.97,5.9708,13.07,1648.0,2998.25,54772.62,83.588,123.0,82.0,8.295,687.75,641.5,138.35,2.3472,2.2561,-23.1
2013-05-17,2.0351,26.5,1.2839,1.5169,103.21,12.3473,0.2082,1.7958,104.64,53120.0,1359.5,6.209,12.45,1663.0,3022.75,55164.27,84.252,127.0,83.0,8.54,683.25,652.75,135.6,2.3565,2.255,-17.5
2013-05-20,2.0399,30.5,1.2882,1.5255,102.27,12.2973,0.2057,1.8068,104.8,53110.0,1393.85,6.3132,13.02,1664.5,3021.0,55700.77,83.736,128.0,84.75,8.5525,685.25,649.5,133.85,2.3545,2.275,-18.2
2013-05-21,2.0395,31.5,1.2906,1.5154,102.5,12.3355,0.2032,1.7638,103.91,53720.0,1376.29,6.3342,13.37,1665.5,3021.5,56265.32,83.864,132.0,87.0,8.45,680.5,640.0,132.7,2.3481,2.2736,-18.7
2013-05-22,2.0495,30.5,1.2858,1.505,103.16,12.4211,0.2162,1.8808,102.6,53930.0,1370.27,6.1541,13.82,1655.5,3001.0,56429.27,84.352,126.0,85.0,8.545,688.5,658.5,128.45,2.3268,2.2562,-19.4
2013-05-23,2.0437,33.5,1.2934,1.5107,102.02,12.3977,0.2172,1.8609,102.44,53200.0,1391.05,6.444,14.07,1650.0,2992.25,56349.91,83.8,134.0,91.5,8.4625,703.25,662.0,130.05,2.3124,2.2529,-17.8
2013-05-24,2.0517,30.5,1.2932,1.5127,101.31,12.541,0.2182,1.8662,102.64,53320.0,1386.64,6.8119,13.99,1650.5,2992.25,56406.21,83.7,134.0,93.5,8.33,697.5,657.25,127.25,2.316,2.2541,-15.3
2013-05-27,2.0571,29.5,1.2931,1.5099,100.96,12.4688,0.2232,1.8622,102.62,53030.0,1394.78,6.5731,,,,56395.94,83.7,134.0,93.0,8.4475,,,,2.316,2.2541,-18.9
2013-05-28,2.0749,23.5,1.2856,1.504,102.37,12.6329,0.2662,2.0341,104.23,52910.0,1381.12,6.7738,14.48,1654.5,3003.5,56036.26,84.1,134.0,91.5,8.5725,693.75,666.5,126.45,2.3485,2.2767,-14.3
2013-05-29,2.1105,29.0,1.2941,1.5131,101.16,12.6513,0.2522,1.9735,102.43,53230.0,1392.95,6.6344,14.83,1647.0,2995.5,54634.69,83.66,141.0,97.5,8.75,702.75,665.0,127.6,2.3003,2.2146,-15.5
2013-05-30,,30.5,1.305,1.5232,100.73,12.7868,0.2552,1.976,102.19,52860.0,1414.0,6.6961,14.53,1653.5,3010.0,,83.042,143.0,98.0,8.6175,698.75,654.25,125.85,2.2641,2.1687,-19.1
2013-05-31,2.1386,30.5,1.2999,1.5198,100.45,12.8089,0.2542,1.9985,100.39,53360.0,1387.8,7.1221,16.3,1629.0,2980.25,53506.08,83.375,146.0,99.0,8.7175,705.5,662.0,127.05,2.2767,2.1887,-14.4
2013-06-03,2.1244,31.5,1.3076,1.5322,99.53,12.7418,0.2532,1.9947,102.06,53490.0,1411.35,7.9061,16.28,1636.25,2985.5,53944.36,82.656,148.75,104.0,8.965,708.75,655.75,129.0,2.2711,2.1904,-22.6
2013-06-04,2.1251,32.5,1.3081,1.5312,100.03,12.7141,0.2572,2.0316,103.24,53580.0,1399.56,7.4732,16.27,1631.25,2974.75,54017.9,82.769,146.0,102.0,8.8825,709.0,660.5,127.65,2.2688,2.196,-21.8
2013-06-05,2.1295,34.5,1.3093,1.5406,99.06,12.8562,0.2532,1.9713,103.04,53860.0,1403.43,7.6011,17.5,1608.0,2938.5,52798.63,82.594,151.5,112.0,8.5675,701.5,660.75,127.45,2.2096,2.1508,-29.0
2013-06-06,2.1298,30.5,1.3246,1.56,96.97,12.8039,0.2522,1.9585,103.61,53700.0,1413.97,7.5254,16.63,1622.75,2949.5,52884.83,81.537,161.0,124.5,8.4225,697.75,663.25,129.45,2.2232,2.1562,-29.0
2013-06-07,2.132,31.0,1.3218,1.5558,97.56,12.765,0.2727,2.0513,104.56,53520.0,1382.97,7.4978,15.14,1638.5,2980.5,51618.63,81.669,154.5,114.5,8.155,696.25,666.25,126.95,2.2314,2.1523,-32.3
2013-06-10,2.1471,31.0,1.3257,1.5572,98.76,12.9148,0.2742,2.0929,103.95,,1386.5,7.3617,15.44,1642.0,2987.0,51316.65,81.646,169.5,125.5,8.1825,689.75,650.0,128.75,2.1673,2.1064,-32.9
2013-06-11,2.1326,31.5,1.3313,1.5646,96.03,12.832,0.2822,2.0525,102.96,,1378.33,7.4925,17.07,1627.0,2963.5,49769.93,81.113,174.0,133.0,8.3,696.75,659.5,127.7,2.1196,2.0884,-31.0
2013-06-12,2.1558,31.5,1.3337,1.568,96.02,12.9314,0.2872,2.0895,103.49,,1389.02,7.4206,18.59,1610.0,2920.25,49180.58,80.947,170.5,130.5,8.445,683.0,650.75,122.75,2.0804,2.0639,-30.0
2013-06-13,2.1206,30.5,1.3375,1.572,95.37,12.6273,0.2472,2.0064,104.25,52450.0,1386.15,7.1719,16.41,1636.75,2962.25,50414.89,80.752,160.5,124.0,8.405,685.5,643.5,123.7,2.0901,2.0799,-28.0
2013-06-14,2.1529,30.0,1.3347,1.5707,94.31,12.7128,0.2352,1.9851,105.93,52410.0,1390.67,7.6114,17.15,1624.25,2942.0,49332.34,80.67,151.5,119.0,8.1925,680.75,655.0,122.25,2.06,2.0622,-29.7
2013-06-17,2.1712,31.25,1.3367,1.5721,94.51,12.8361,0.2357,2.0369,105.47,52590.0,1385.27,7.5673,16.8,1639.75,2970.0,49088.65,80.787,148.5,113.0,8.035,680.5,668.5,122.35,2.0592,2.0585,-14.0
2013-06-18,2.1821,31.5,1.3392,1.5642,95.33,12.8955,0.2322,2.0416,106.02,51810.0,1367.67,7.4123,16.61,1651.0,2993.5,49464.94,80.612,169.5,129.5,8.29,687.5,673.25,122.0,2.0811,2.0863,-14.8
2013-06-19,2.2255,30.5,1.3295,1.5484,96.45,13.2452,0.2742,2.2311,106.12,51310.0,1351.31,7.2585,16.64,1629.5,2961.5,47893.06,81.428,168.5,128.5,8.435,707.0,682.25,122.75,2.0548,2.0542,-14.1
2013-06-20,2.2575,33.5,1.322,1.5509,97.28,13.3663,0.2932,2.2859,102.15,50500.0,1284.97,6.8736,20.49,1590.5,2886.5,48214.43,81.915,205.0,165.0,8.535,700.5,673.25,117.65,2.0051,1.979,-12.9
2013-06-21,2.2422,36.5,1.3122,1.5419,97.9,13.305,0.3382,2.3988,100.91,49840.0,1296.42,7.0389,18.9,1599.93,2895.5,47056.04,82.318,217.0,152.5,8.7025,698.0,661.75,118.7,2.0093,1.9435,-12.0
2013-06-24,2.227,31.5,1.312,1.5434,97.73,13.2947,0.3422,2.387,101.16,49270.0,1282.39,7.0488,20.11,1566.25,2844.0,45965.05,82.425,215.5,163.5,9.225,679.0,653.25,119.45,1.9837,1.9204,-8.1
2013-06-25,2.2137,38.5,1.3077,1.5422,97.81,13.2226,0.3572,2.4627,101.26,48830.0,1277.65,7.1519,18.47,1581.5,2858.25,46893.04,82.581,198.0,144.0,8.9125,675.75,656.75,120.25,2.0446,1.9661,1.3
2013-06-26,2.1867,37.0,1.3012,1.5314,97.72,13.1638,0.3242,2.3917,101.66,49070.0,1226.59,7.4136,17.21,1595.5,2883.0,47171.98,82.977,187.0,140.0,9.0925,667.0,664.5,118.15,2.0547,1.9542,-8.0
2013-06-27,2.1989,32.5,1.3038,1.5259,98.35,13.0211,0.2992,2.3157,102.82,49210.0,1200.67,7.5584,16.86,1606.5,2899.5,47609.46,82.902,181.5,128.0,8.715,663.5,667.25,121.6,2.1027,1.9835,-7.1
2013-06-28,2.2322,31.5,1.301,1.5213,99.14,12.9308,0.3022,2.3349,102.16,49070.0,1234.53,7.8699,16.86,1599.25,2901.25,47457.13,83.136,187.5,137.5,8.67,648.5,679.25,120.0,2.117,1.9899,-9.0
2013-07-01,2.2294,32.5,1.3064,1.5217,99.66,12.9611,0.3012,2.3319,103.0,49700.0,1252.52,7.8726,16.37,1606.75,2917.0,47229.59,83.054,183.0,132.0,9.05,645.75,655.5,121.2,2.1472,2.025,-3.6
2013-07-02,2.2548,33.5,1.2979,1.5156,100.63,13.0524,0.3022,2.3279,104.0,50530.0,1243.43,7.8024,16.44,1607.25,2923.25,45228.95,83.544,185.5,129.5,9.09,649.5,672.75,124.1,2.1832,2.0532,-1.8
2013-07-03,2.2692,34.5,1.3009,1.5283,99.91,12.9525,0.3222,2.3463,105.76,50800.0,1252.88,7.8264,16.2,1609.0,2936.5,45044.03,83.231,206.0,145.5,9.3575,657.75,678.25,121.15,2.1696,2.0351,-13.2
2013-07-04,2.2491,33.5,1.2914,1.5072,100.04,12.9148,0.3012,2.363,105.54,50730.0,1249.89,7.5916,,,,45763.16,83.231,205.0,142.5,8.945,,,,2.1701,2.0347,-12.8
2013-07-05,2.2537,33.5,1.2829,1.489,101.2,13.0762,0.3562,2.619,107.72,50130.0,1223.14,7.8675,14.89,1627.25,2956.5,45210.49,84.449,215.0,149.0,8.89,656.0,684.75,120.95,2.1917,2.0708,-14.0
2013-07-08,2.2638,34.5,1.287,1.495,100.97,12.8795,0.3247,2.516,107.43,49530.0,1236.98,7.7429,14.78,1635.5,2958.75,45075.5,84.193,210.0,148.5,8.66,660.0,691.75,123.25,2.19,2.0756,-12.1
2013-07-09,2.2601,33.5,1.2781,1.4867,101.15,12.8964,0.3302,2.5103,107.81,49840.0,1251.39,7.9821,14.35,1645.5,2974.25,,84.58,198.5,133.5,8.795,675.5,704.0,122.05,2.1851,2.0466,-12.0
2013-07-10,2.2645,35.5,1.2978,1.5015,99.68,12.9008,0.3117,2.4895,108.51,49310.0,1259.72,7.6619,14.21,1648.5,2996.25,45483.43,84.041,207.0,141.5,8.8,672.0,709.75,121.45,2.1881,2.0505,-10.2
2013-07-11,2.2548,35.5,1.3097,1.5184,98.96,12.8061,0.2992,2.4441,107.73,50900.0,1286.01,7.4771,14.01,1670.0,3055.0,46626.26,82.746,195.0,132.0,9.095,679.25,716.75,123.15,2.1694,2.0285,-11.9
2013-07-12,2.2674,36.5,1.3067,1.5107,99.22,12.8168,0.3152,2.4489,108.81,50840.0,1285.59,7.8236,13.84,1670.25,3062.0,45533.24,82.988,184.0,125.0,8.8975,675.5,701.5,119.15,2.1796,2.0501,-11.7
2013-07-15,2.2201,35.5,1.3062,1.51,99.86,12.6672,0.2982,2.3977,109.09,50500.0,1284.7,8.0207,13.79,1677.5,3073.0,46738.9,83.043,180.0,120.0,9.16,669.5,536.25,122.9,2.1982,2.0837,-15.0
2013-07-16,2.2537,34.5,1.3162,1.516,99.1,12.6258,0.2882,2.3959,109.4,50450.0,1292.13,8.0866,14.42,1671.25,3070.75,46869.29,82.498,176.5,117.0,8.91,669.5,545.25,125.6,2.2172,2.1204,-5.3
2013-07-17,2.2259,34.5,1.3125,1.5212,99.59,12.4595,0.2712,2.3483,108.61,50700.0,1276.02,7.8253,13.78,1675.5,3079.25,47407.31,82.708,170.5,116.0,8.4325,665.0,538.5,127.55,2.2327,2.125,-11.3
2013-07-18,2.2275,36.5,1.3109,1.5227,100.43,12.5013,0.2772,2.3828,108.7,50020.0,1284.23,7.7661,13.77,1680.5,3047.5,47656.92,82.823,157.5,109.5,8.02,660.5,541.0,127.15,2.2476,2.1439,-9.7
2013-07-19,2.2469,36.5,1.3143,1.5267,100.65,12.5325,0.2712,2.3399,108.07,50410.0,1296.03,7.9255,12.54,1689.5,3040.75,47400.23,82.607,167.5,116.0,7.855,664.5,544.0,122.6,2.2667,2.1991,-9.5
2013-07-22,2.2327,36.5,1.3186,1.536,99.67,12.5008,0.2762,2.3376,108.15,50660.0,1335.82,7.8858,12.29,1690.25,3047.5,48574.09,82.219,162.5,108.5,7.5775,659.75,540.75,125.3,2.2673,2.2011,-9.1
2013-07-23,2.2137,34.0,1.3223,1.5368,99.43,12.495,0.2792,2.3529,108.42,50920.0,1345.18,7.8158,12.66,1688.25,3026.0,48819.52,81.945,164.5,112.0,7.59,653.75,522.5,126.1,2.2583,2.1831,-8.9
2013-07-24,2.251,37.0,1.3201,1.5315,100.27,12.6234,0.2959,2.4296,107.19,50880.0,1322.14,7.6595,13.18,1683.75,3048.0,48374.23,82.291,177.5,119.5,7.98,653.25,508.25,121.25,2.2308,2.1517,-7.5
2013-07-25,2.2426,37.5,1.3277,1.539,99.29,12.6037,0.2712,2.4163,107.65,50870.0,1333.83,7.6395,12.97,1684.0,3050.0,49066.75,81.97,182.5,123.0,7.795,649.25,496.0,124.8,2.2339,2.1542,-4.7
2013-07-26,2.2571,37.5,1.3279,1.5382,98.21,12.6675,0.2702,2.4093,107.17,50710.0,1333.16,8.1209,12.72,1686.5,3070.5,49422.05,81.657,185.5,125.5,7.6225,650.25,492.0,122.25,2.2234,2.1358,-3.4
2013-07-29,2.27,35.5,1.3262,1.5339,97.96,12.7569,0.2722,2.4414,107.45,49720.0,1328.1,7.9832,13.39,1682.5,3065.5,49212.33,81.663,187.5,125.5,8.06,651.5,489.25,121.15,2.2482,2.1419,-5.5
2013-07-30,2.2832,36.5,1.3263,1.5238,98.03,12.7662,0.2737,2.4466,106.91,49790.0,1326.37,8.2081,13.39,1684.75,3085.5,48561.78,81.829,186.5,129.5,8.395,655.25,495.5,120.3,2.259,2.1521,-7.6
2013-07-31,2.2765,34.5,1.3302,1.5207,97.88,12.732,0.2732,2.4162,107.7,49580.0,1325.07,8.022,13.45,1680.5,3083.0,48234.49,81.452,194.5,131.5,8.18,664.25,499.0,118.6,2.29,2.2046,4.0
2013-08-01,2.3044,33.5,1.3207,1.512,99.54,12.8242,0.2923,2.5369,109.54,50460.0,1310.2,7.9864,12.94,1700.25,3112.75,49140.78,82.336,185.5,127.0,7.755,658.0,487.5,115.6,2.3257,2.2354,14.5
2013-08-02,2.2874,34.5,1.3276,1.5294,98.94,12.6625,0.2622,2.4137,108.95,50600.0,1312.03,8.0462,11.98,1704.0,3136.0,48474.04,81.908,178.5,123.0,7.3,660.5,476.0,118.25,2.2986,2.2015,10.9
2013-08-05,2.3061,34.5,1.3258,1.5356,98.3,12.6444,0.2692,2.4544,108.7,50720.0,1303.01,8.2938,11.84,1702.5,3136.0,48436.44,81.875,180.5,124.5,7.45,645.25,469.25,119.65,2.3222,2.2296,18.8
2013-08-06,2.2992,34.5,1.3305,1.5349,97.74,12.6223,0.2737,2.472,108.18,50700.0,1283.19,8.0583,12.72,1694.0,3118.0,47421.85,81.603,187.5,124.0,7.3425,650.5,472.25,117.9,2.376,2.2637,36.7
2013-08-07,2.3139,34.5,1.3336,1.5489,96.33,12.7167,0.2732,2.4256,107.44,50600.0,1287.61,8.269,12.98,1688.25,3116.0,47446.71,81.287,191.75,128.0,7.2575,643.5,468.25,121.05,2.3723,2.2546,36.7
2013-08-08,2.2846,34.5,1.3381,1.5539,96.67,12.6031,0.2722,2.4088,106.68,51600.0,1313.27,7.8265,12.73,1693.75,3127.0,48928.82,80.977,188.5,126.5,7.135,641.25,473.5,122.05,2.3674,2.2603,36.9
2013-08-09,2.2716,33.5,1.3342,1.5498,96.21,12.6174,0.2687,2.39,108.22,51960.0,1314.46,7.8999,13.41,1686.25,3113.25,49874.9,81.126,186.5,124.5,7.0425,633.5,465.75,122.9,2.3639,2.2639,36.9
2013-08-12,2.2878,34.5,1.33,1.5461,96.9,12.6818,0.2742,2.4349,108.97,52380.0,1338.39,7.9214,12.81,1687.0,3124.0,50299.49,81.333,182.5,121.0,7.2525,635.0,472.0,123.45,2.3554,2.2561,38.0
2013-08-13,2.3147,34.5,1.3263,1.5449,98.2,12.7241,0.3002,2.5319,109.82,52530.0,1321.67,7.9557,12.31,1690.75,3137.0,50600.55,81.768,180.5,118.5,7.38,628.25,455.25,120.6,2.3445,2.2497,40.2
2013-08-14,2.3247,35.5,1.3255,1.55,98.14,12.7378,0.2962,2.5222,110.2,52640.0,1336.16,7.9291,13.04,1682.0,3123.25,50895.92,81.711,180.5,114.5,7.22,630.5,464.75,122.65,2.3254,2.2211,39.0
2013-08-15,2.3406,36.5,1.3347,1.5644,97.37,12.8188,0.3142,2.5675,111.11,52660.0,1366.18,8.2617,14.73,1655.75,3071.0,50908.34,81.181,192.5,123.0,7.13,637.5,481.5,121.85,2.2977,2.1831,40.6
2013-08-16,2.3924,36.5,1.3329,1.5629,97.53,12.911,0.3152,2.6311,110.4,53110.0,1376.57,8.3189,14.37,1651.0,3069.75,51538.78,81.257,197.5,127.5,7.07,631.0,473.75,120.5,2.2841,2.1708,36.6
2013-08-19,2.4127,37.0,1.3335,1.5648,97.55,13.0803,0.3282,2.6966,109.9,53200.0,1366.0,7.9165,15.1,1645.0,3070.5,51574.09,81.226,211.5,134.5,7.695,641.5,493.25,119.25,2.2606,2.1462,35.1
2013-08-20,2.3934,39.0,1.3417,1.5668,97.27,12.9745,0.3102,2.632,110.15,52750.0,1371.23,8.3254,14.91,1650.5,3081.0,50507.02,80.906,204.084,128.271,7.8275,634.25,483.75,114.95,2.2776,2.1701,34.2
2013-08-21,2.4549,40.5,1.3355,1.5665,97.68,13.2597,0.3412,2.7192,109.81,52770.0,1366.66,8.4165,15.94,1636.5,3062.5,50405.2,81.213,211.5,131.5,7.9275,638.75,498.0,113.5,2.262,2.1407,34.7
2013-08-22,2.4361,52.5,1.3356,1.5588,98.72,13.0905,0.3692,2.7181,109.9,52970.0,1376.14,8.2048,14.76,1654.75,3101.75,51397.66,81.488,215.5,137.0,7.9425,630.5,487.5,113.2,2.2526,2.1252,34.3
2013-08-23,2.3488,39.5,1.3383,1.5569,98.72,12.9573,0.3502,2.6407,111.04,52980.0,1397.73,8.0779,13.98,1661.5,3121.25,52197.06,81.361,211.5,131.5,7.83,634.5,495.5,113.05,2.2679,2.1429,28.5
2013-08-26,2.3788,39.5,1.3368,1.5576,98.51,13.1879,0.3412,2.6074,110.73,53570.0,1404.65,7.9119,14.99,1654.25,3121.0,51429.48,81.407,197.0,122.0,7.8825,654.75,515.75,114.05,2.2803,2.161,23.3
2013-08-27,2.3721,39.5,1.3393,1.5547,97.03,13.2346,0.3347,2.5342,114.36,53210.0,1415.15,8.3703,16.77,1628.25,3059.5,50091.55,81.166,205.0,130.0,8.15,650.75,499.75,113.15,2.2756,2.1667,26.0
2013-08-28,2.3459,38.5,1.334,1.5526,97.64,13.3161,0.3522,2.5924,116.61,53080.0,1417.51,8.4192,16.49,1632.25,3068.25,49866.92,81.431,205.5,127.5,8.21,646.5,504.25,114.6,2.2687,2.1648,25.4
2013-08-29,2.3593,39.5,1.3241,1.5504,98.35,13.3594,0.3582,2.5904,115.16,52640.0,1407.79,8.4009,16.81,1636.75,3089.5,49921.88,81.948,203.5,130.5,8.165,641.25,497.25,113.15,2.2359,2.1194,30.6
2013-08-30,2.3855,38.5,1.3222,1.5504,98.17,13.38,0.3632,2.6201,114.01,52270.0,1395.27,8.336,17.01,1631.25,3073.5,50011.75,82.087,202.5,126.5,8.26,643.25,495.0,112.1,2.2019,2.1056,30.8
2013-09-02,2.3773,37.5,1.3192,1.5544,99.33,13.3351,0.3822,2.6203,114.33,52790.0,1389.77,8.7054,,,,51835.15,82.087,207.5,134.5,8.585,,,,2.2023,2.1056,32.6
2013-09-03,2.3589,37.5,1.317,1.5558,99.57,13.3855,0.3812,2.6759,115.68,52730.0,1412.41,8.5073,16.61,1639.0,3086.5,51625.5,82.361,210.0,135.0,8.66,636.5,498.0,112.8,2.2098,2.1119,36.8
2013-09-04,2.3599,37.5,1.3207,1.5626,99.74,13.3091,0.4192,2.7233,114.91,52460.0,1391.57,8.5502,15.88,1653.5,3128.25,51716.16,82.169,204.0,132.0,8.135,634.25,494.0,112.55,2.1717,2.0842,36.0
2013-09-05,2.3246,37.5,1.312,1.559,100.11,13.3896,0.4657,2.8306,115.26,52020.0,1367.48,8.2481,15.77,1653.0,3128.0,52351.86,82.633,208.0,134.4,8.155,627.25,489.5,112.55,2.171,2.0763,53.4
2013-09-06,2.3065,37.5,1.3178,1.5633,99.11,13.167,0.4182,2.7714,116.12,52130.0,1391.8,8.3995,15.85,1653.5,3129.5,53749.42,82.146,197.5,128.5,7.625,635.0,491.5,113.95,2.1875,2.0764,56.5
2013-09-09,2.276,37.75,1.3255,1.5696,99.58,13.1045,0.4072,2.74,113.72,52580.0,1386.97,8.4141,15.63,1669.0,3165.0,54251.85,81.793,187.5,120.0,7.485,628.75,477.25,113.85,2.1864,2.0719,55.0
2013-09-10,2.2831,36.5,1.3268,1.5734,100.39,13.0885,0.4242,2.7808,111.25,52320.0,1363.88,8.4899,14.53,1682.5,3182.75,53979.03,81.821,187.5,121.5,7.3275,633.75,474.75,112.35,2.2226,2.1152,53.8
2013-09-11,2.2768,36.5,1.3311,1.5818,99.89,13.0518,0.3992,2.734,111.5,52390.0,1365.31,8.453,13.82,1688.75,3178.5,53570.46,81.518,181.5,116.5,7.4775,635.0,479.75,116.45,2.2391,2.1239,53.5
2013-09-12,2.2744,36.5,1.3299,1.5805,99.54,13.0598,0.3962,2.7229,112.63,52070.0,1321.73,8.2521,14.29,1685.0,3176.0,53307.09,81.489,176.5,112.5,7.2125,641.75,479.0,116.25,2.225,2.11,56.8
2013-09-13,2.2801,37.5,1.3294,1.5876,99.38,13.0423,0.3912,2.7028,112.78,51680.0,1326.17,8.2825,14.16,1688.5,3177.75,53797.51,81.452,177.5,114.5,7.1825,627.75,450.0,115.55,2.21,2.1111,49.7
2013-09-16,2.2844,39.5,1.3334,1.5896,99.08,12.9308,0.3522,2.6731,110.07,52010.0,1312.79,8.3337,14.38,1698.0,3167.75,53821.63,81.295,160.5,105.0,7.38,641.25,456.5,114.8,2.2306,2.1403,46.2
2013-09-17,2.2562,38.0,1.3359,1.5904,99.13,12.9216,0.3362,2.649,108.19,51560.0,1310.6,8.4444,14.53,1705.0,3190.75,54271.25,81.143,163.0,105.0,7.3425,643.0,454.0,111.05,2.2503,2.1692,40.7
2013-09-18,2.1858,36.5,1.3521,1.6146,97.94,12.6594,0.2862,2.4938,110.6,51700.0,1363.77,8.5039,13.59,1724.5,3228.75,55702.9,80.237,160.0,106.5,6.875,646.5,456.25,111.3,2.2668,2.2135,39.2
2013-09-19,2.2018,35.5,1.353,1.6032,99.45,12.7025,0.3017,2.5618,108.76,,1366.25,8.2257,13.16,1724.25,3239.25,55095.69,80.372,150.5,91.5,6.7775,657.0,459.5,115.8,2.2651,2.22,44.4
2013-09-20,2.2104,38.5,1.3524,1.6006,99.36,12.8577,0.2942,2.5435,109.22,,1325.85,8.3232,13.12,1723.89,3245.97,54110.03,80.431,159.5,99.0,6.9375,646.25,451.0,114.65,2.3005,2.2433,44.4
