Date,USDZAR Curncy,ZAR1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,ZARI3M Curncy,VIX Index,ES1 Index,NQ1 Index,JALSH Index,DXY Curncy,REPSOU CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2015-12-14,15.1077,186.0,1.0992,1.5142,121.03,0.9435,2.2217,37.92,36360.0,1059.86,7.3544,22.73,2018.5,4566.5,48081.71,97.604,332.0,10.2,487.75,381.75,1.4536,1.4817,-20.7
2015-12-15,14.9292,271.0,1.0931,1.5039,121.68,0.9639,2.2658,38.45,36240.0,1061.22,7.3346,20.95,2045.5,4606.0,48428.77,98.217,317.5,10.15,494.25,377.25,1.4842,1.5061,-22.2
2015-12-16,14.9437,273.0,1.0912,1.5004,122.21,1.0025,2.296,37.19,35530.0,1072.32,7.3568,17.86,2072.0,4663.0,,97.871,321.0,8.9825,483.5,369.75,1.4729,1.4953,-23.0
2015-12-17,15.2304,193.0,1.0826,1.4901,122.56,0.9844,2.2234,37.06,35530.0,1051.1,7.3768,18.94,2034.25,4577.75,49706.29,99.27,330.5,9.01,484.0,374.25,1.4558,1.4977,-23.9
2015-12-18,15.0928,199.0,1.0868,1.4895,121.16,0.9522,2.204,36.88,35510.0,1066.25,7.4055,20.7,2029.72,4576.08,48717.28,98.703,336.0,8.74,486.75,374.5,1.4501,1.5008,-23.9
2015-12-21,15.0977,193.0,1.0915,1.4885,121.19,0.9442,2.1917,36.35,36100.0,1078.4,7.4156,18.7,2015.0,4563.0,49189.99,98.363,337.0,9.45,479.0,372.0,1.4321,1.4773,-30.4
2015-12-22,15.1593,193.0,1.0957,1.4828,121.07,0.9729,2.2357,36.11,36390.0,1072.43,7.4124,16.6,2036.0,4591.0,49780.33,98.235,338.888,9.38,471.75,366.25,1.4511,1.4918,-29.2
2015-12-23,15.2158,214.0,1.0912,1.4871,120.92,0.9812,2.2534,37.36,36280.0,1070.5,7.4736,15.57,2053.0,4606.75,50839.81,98.341,336.5,9.405,469.5,365.5,1.4951,1.5418,-32.8
2015-12-24,15.2292,213.0,1.0963,1.491,120.43,0.9983,2.241,37.89,36410.0,1076.1,7.4486,15.74,2051.25,4611.0,51324.01,97.984,334.882,9.445,467.5,364.5,1.4917,1.5421,-32.2
2015-12-25,15.2288,212.0,1.096,1.4913,120.33,0.9983,2.241,,36390.0,,7.4146,,,,,97.847,333.999,9.4675,,,1.4917,1.5421,
2015-12-28,15.31,213.0,1.0968,1.488,120.4,1.0067,2.2304,36.62,36240.0,1069.08,7.4428,16.91,2048.75,4613.75,51188.72,97.919,334.193,9.775,466.5,361.0,1.4822,1.5342,-31.2
2015-12-29,15.2959,204.0,1.092,1.4817,120.46,1.0911,2.305,37.79,36120.0,1069.11,7.4866,16.08,2072.75,4690.5,50964.44,98.101,335.841,9.745,475.75,362.5,1.5056,1.5564,-28.7
2015-12-30,15.5592,191.0,1.0933,1.4816,120.52,1.0713,2.2943,36.46,36650.0,1061.44,7.4542,17.29,2054.5,4646.0,50805.13,98.266,334.509,9.65,469.75,359.0,1.517,1.5678,-27.5
2015-12-31,15.4685,186.0,1.0862,1.4736,120.22,1.0477,2.2694,37.28,36740.0,1061.1,7.459,18.21,2035.5,4587.75,50693.76,98.631,335.0,9.655,470.0,358.75,1.5165,1.576,-31.8
2016-01-01,15.5575,186.0,1.0856,1.4746,120.55,1.0477,2.2694,,,,7.4332,,,,,98.683,336.406,9.6925,,,1.5167,1.576,-31.7
2016-01-04,15.5763,191.0,1.0831,1.4716,119.44,1.0358,2.2428,37.22,36270.0,1074.61,7.4801,20.7,2009.0,4504.5,49316.61,98.869,344.0,10.215,458.25,351.5,1.508,1.5809,-34.4
2016-01-05,15.636,193.0,1.0748,1.4675,119.06,1.0139,2.2357,36.42,36330.0,1077.68,7.4621,19.34,2011.75,4483.75,49599.72,99.404,338.0,10.1575,461.25,353.0,1.5213,1.5841,-34.8
2016-01-06,15.8597,197.0,1.0781,1.463,118.47,0.976,2.1702,34.23,36450.0,1093.67,7.4879,20.59,1986.0,4446.75,49082.29,99.181,345.0,10.13,462.75,353.25,1.5026,1.5576,-29.3
2016-01-07,16.0618,228.0,1.0932,1.4618,117.67,0.948,2.1455,33.75,36380.0,1108.97,7.4654,24.99,1933.0,4289.25,48052.78,98.219,344.5,10.5625,468.5,353.0,1.4557,1.5192,-29.8
2016-01-08,16.3039,198.0,1.0922,1.4517,117.26,0.9318,2.1156,33.55,35940.0,1104.15,7.4384,27.01,1911.5,4261.5,48104.68,98.54,342.5,10.205,478.5,357.0,1.4397,1.5026,-21.3
2016-01-11,16.7825,203.0,1.0859,1.4543,117.76,0.9317,2.1754,31.55,35510.0,1094.2,7.5431,24.3,1914.25,4273.0,48322.68,98.725,350.5,10.52,469.0,351.75,1.4195,1.4809,-22.6
2016-01-12,16.6724,202.0,1.0858,1.4448,117.65,0.9235,2.1032,30.86,35060.0,1086.56,7.4848,22.47,1925.0,4312.75,48396.18,98.974,348.5,10.135,481.25,356.75,1.391,1.4584,-24.1
2016-01-13,16.569,200.0,1.0877,1.4407,117.68,0.9073,2.0927,30.31,34870.0,1093.59,7.4019,25.22,1881.5,4175.75,48412.8,98.933,345.0,9.6875,478.0,358.0,1.3676,1.4415,-24.7
2016-01-14,16.448,202.0,1.0865,1.4413,118.06,0.8911,2.0874,31.03,34730.0,1078.38,7.4365,23.95,1914.5,4257.5,47697.53,99.089,356.0,9.56,468.75,358.0,1.3867,1.457,-26.3
2016-01-15,16.7853,207.0,1.0916,1.4258,116.98,0.85,2.0347,28.94,34900.0,1088.88,7.4681,27.02,1875.0,4140.75,46960.37,98.956,373.0,9.9075,473.75,363.25,1.3279,1.3892,-33.8
2016-01-18,16.8717,209.0,1.0892,1.4243,117.32,0.85,2.0347,28.55,34890.0,1089.68,7.4675,,,,46876.62,98.956,379.0,9.875,,,1.3279,1.3892,-34.2
2016-01-19,16.7851,210.0,1.0908,1.4158,117.64,0.87,2.0556,28.76,35130.0,1087.41,7.5011,26.05,1873.0,4144.5,47627.76,98.991,374.0,9.6325,474.5,367.75,1.3361,1.3966,-35.2
2016-01-20,16.7617,215.0,1.089,1.4192,116.94,0.8212,1.9824,27.88,35110.0,1100.92,7.568,27.59,1855.0,4133.0,46329.78,99.091,391.5,9.8675,471.5,368.75,1.2788,1.3509,-45.1
2016-01-21,16.5635,211.0,1.0874,1.4221,117.7,0.8331,2.0311,29.25,35000.0,1101.2,7.4472,26.69,1861.0,4130.25,46282.02,99.056,372.0,9.43,475.0,367.0,1.2682,1.3294,-45.7
2016-01-22,16.4684,209.0,1.0796,1.4265,118.78,0.8691,2.0519,32.18,35170.0,1097.95,7.4283,22.34,1899.25,4247.5,47661.87,99.574,358.0,8.91,475.5,370.25,1.3126,1.3382,-43.5
2016-01-25,16.5414,207.0,1.0849,1.4249,118.3,0.8567,2.0012,30.5,35020.0,1107.9,7.4374,24.15,1870.25,4186.75,47210.42,99.36,359.0,9.075,481.5,369.75,1.3023,1.3345,-40.7
2016-01-26,16.389,207.0,1.087,1.435,118.42,0.8401,1.9942,31.8,34990.0,1119.91,7.5006,22.5,1896.0,4226.75,47532.4,99.087,363.5,8.8625,484.75,369.25,1.3137,1.3555,-39.4
2016-01-27,16.4378,208.0,1.0893,1.4234,118.68,0.833,1.9993,33.1,35480.0,1124.97,7.4961,23.11,1875.0,4127.0,47923.92,98.902,350.5,8.77,476.5,369.25,1.3317,1.3906,-33.3
2016-01-28,16.1978,214.0,1.094,1.4362,118.82,0.8172,1.9784,33.89,35610.0,1115.33,7.6846,22.42,1880.75,4153.75,48702.61,98.51,343.0,8.78,472.25,365.5,1.3476,1.4088,-47.3
2016-01-29,15.8907,211.0,1.0831,1.4244,121.14,0.7737,1.9209,34.74,35500.0,1118.21,7.698,20.2,1930.0,4263.0,49141.94,99.606,348.0,8.7725,479.25,372.0,1.347,1.4048,-47.1
2016-02-01,15.8993,210.0,1.0888,1.4433,120.99,0.7975,1.9486,34.24,35390.0,1128.41,7.6731,19.98,1931.25,4291.5,49055.54,99.009,357.0,8.5175,475.25,371.25,1.3463,1.4028,-50.5
2016-02-02,16.2179,208.0,1.0919,1.441,119.97,0.7183,1.8448,32.72,35410.0,1129.01,7.6192,21.98,1897.5,4192.0,48029.24,98.872,373.0,8.4925,475.25,372.5,1.3097,1.352,-50.5
2016-02-03,15.9248,209.0,1.1105,1.4603,117.9,0.7223,1.8861,35.04,35330.0,1142.63,7.6427,21.65,1908.5,4171.5,48535.48,97.288,367.0,9.58,480.0,371.0,1.3488,1.3789,-54.2
2016-02-04,15.8601,232.0,1.1209,1.4589,116.78,0.6984,1.8395,34.46,35920.0,1155.59,7.4926,21.84,1907.75,4155.75,49627.53,96.474,357.5,9.9275,472.75,368.5,1.3312,1.3651,-55.7
2016-02-05,16.0268,204.0,1.1158,1.4503,116.87,0.7221,1.8357,34.06,36030.0,1173.4,7.4628,23.38,1875.25,4022.0,49753.29,97.031,368.0,9.18,466.75,365.75,1.3007,1.3287,-55.7
2016-02-08,16.1316,208.0,1.1193,1.4433,115.85,0.6662,1.7483,32.88,,1189.23,7.512,26.0,1852.0,3964.25,49429.59,96.57,395.0,10.645,458.5,362.25,1.2082,1.2364,-53.5
2016-02-09,16.0713,209.0,1.1293,1.4472,115.11,0.6901,1.726,30.32,,1189.13,7.5472,26.54,1848.25,3944.25,48344.75,96.071,383.5,10.7725,457.5,361.0,1.1964,1.2089,-52.6
2016-02-10,15.8841,207.0,1.1292,1.4522,113.35,0.686,1.6681,30.84,,1197.12,7.5092,26.29,1846.75,3967.25,48273.24,95.888,361.0,12.245,461.25,360.25,1.1924,1.1964,-51.6
2016-02-11,15.8167,207.0,1.1323,1.4477,112.42,0.6499,1.6591,30.06,,1246.7,7.5192,28.14,1824.5,3961.25,47411.57,95.562,369.0,12.4275,458.25,360.25,1.1779,1.2102,-48.9
2016-02-12,15.8822,207.0,1.1256,1.4503,113.25,0.7137,1.7481,33.36,,1237.97,7.5261,25.4,1858.25,4006.25,48589.69,95.94,360.0,11.7725,457.5,358.75,1.2044,1.2647,-48.3
2016-02-15,15.7256,206.0,1.1156,1.4435,114.6,0.7137,1.7481,33.39,35420.0,1209.3,7.5275,,,,49851.95,95.94,353.0,11.6625,,,1.2049,1.2646,-43.9
2016-02-16,15.7947,208.0,1.1144,1.4306,114.07,0.7197,1.7723,32.18,35700.0,1200.44,7.4937,24.11,1888.75,4092.75,49387.1,96.868,355.5,11.775,464.25,363.0,1.1985,1.2591,-46.9
2016-02-17,15.4748,204.0,1.1128,1.4294,114.1,0.7419,1.819,34.5,35550.0,1208.5,7.6177,22.31,1922.75,4196.75,50039.31,96.786,338.0,12.0375,468.5,367.25,1.222,1.2894,-47.4
2016-02-18,15.4119,207.0,1.1107,1.4337,113.24,0.6933,1.7396,34.28,35600.0,1230.87,7.607,21.64,1916.5,4155.0,49857.7,96.951,346.0,12.04,462.25,365.5,1.1773,1.2486,-44.8
2016-02-19,15.3981,205.0,1.113,1.4406,112.63,0.7418,1.7449,33.01,35640.0,1226.8,7.6368,20.53,1914.5,4161.0,48940.43,96.6,346.0,11.7475,461.75,365.5,1.1822,1.2672,-37.0
2016-02-22,15.1947,203.0,1.103,1.415,112.92,0.75,1.7518,34.69,35980.0,1208.63,7.5981,19.38,1936.25,4214.75,49112.8,97.379,337.0,12.12,458.5,367.5,1.2111,1.3103,-33.7
2016-02-23,15.2335,200.0,1.102,1.4022,112.1,0.7337,1.7225,33.27,36140.0,1226.85,7.5905,20.98,1916.0,4159.25,48421.99,97.481,341.0,11.815,448.0,362.0,1.2246,1.3274,-35.9
2016-02-24,15.5955,206.0,1.1013,1.3927,112.18,0.7539,1.7484,34.41,35860.0,1228.75,7.6807,20.72,1930.25,4208.5,47995.82,97.458,364.0,12.095,442.75,359.75,1.2543,1.37,-38.6
2016-02-25,15.6031,209.0,1.1018,1.3962,113.0,0.7264,1.7157,35.29,35950.0,1232.91,7.7134,19.11,1950.5,4244.25,48373.17,97.287,354.0,11.185,445.25,355.5,1.2754,1.3977,-30.7
2016-02-26,16.1679,213.0,1.0934,1.3871,114.0,0.7934,1.7623,35.1,35710.0,1223.46,7.8329,19.81,1942.75,4230.0,49429.4,98.148,359.0,11.35,443.25,354.5,1.3078,1.4248,-21.4
2016-02-29,15.8715,212.0,1.0873,1.3917,112.69,0.7737,1.7347,35.97,35910.0,1238.67,7.8706,20.55,1929.5,4201.25,49415.31,98.211,355.0,11.865,445.0,353.5,1.3291,1.4297,-19.4
2016-03-01,15.5854,206.0,1.0868,1.3952,114.01,0.8391,1.8249,36.81,35720.0,1232.15,7.835,17.7,1978.0,4337.75,50315.09,98.352,345.0,11.5275,438.5,353.75,1.395,1.495,-12.7
2016-03-02,15.549,207.0,1.0868,1.4078,113.48,0.8412,1.8406,36.93,36270.0,1239.98,7.8553,17.09,1983.5,4329.25,50966.93,98.214,338.0,11.31,442.75,354.5,1.4204,1.52,-10.1
2016-03-03,15.6531,207.0,1.0957,1.4178,113.69,0.8452,1.8337,37.07,36650.0,1264.25,7.7317,16.7,1990.5,4320.25,51787.01,97.592,332.0,11.2775,453.25,353.75,1.4268,1.5369,-12.3
2016-03-04,15.3447,206.0,1.1005,1.4229,113.74,0.8616,1.8741,38.72,37210.0,1258.95,7.7446,16.86,1995.0,4322.5,52200.71,97.34,329.5,11.1175,454.75,354.5,1.4287,1.5223,-12.9
2016-03-07,15.2525,203.0,1.1014,1.4265,113.46,0.9057,1.9057,40.84,37810.0,1267.33,7.7384,17.35,1999.0,4300.0,52673.79,97.071,327.0,11.5825,457.75,355.0,1.4007,1.491,-11.8
2016-03-08,15.4384,206.0,1.1011,1.4215,112.62,0.8659,1.8287,39.65,37470.0,1261.44,7.734,18.67,1981.0,4270.5,52247.84,97.209,332.5,11.5375,461.25,358.75,1.3639,1.468,-13.0
2016-03-09,15.2135,203.0,1.0999,1.4217,113.35,0.8901,1.876,41.07,36860.0,1253.23,7.7242,18.34,1989.0,4294.5,51484.46,97.173,331.0,11.73,463.75,359.0,1.3878,1.5046,-12.8
2016-03-10,15.4207,232.0,1.1177,1.4281,113.19,0.9265,1.9323,40.05,37050.0,1272.25,7.7782,18.05,1988.75,4285.0,51533.78,96.066,332.0,10.5175,471.5,362.5,1.3825,1.4981,-9.8
2016-03-11,15.2245,200.0,1.1156,1.4382,113.86,0.9554,1.9839,40.39,37110.0,1249.45,7.7317,16.5,2020.0,4352.75,51739.83,96.172,315.0,9.765,469.75,366.0,1.4187,1.5486,-9.3
2016-03-14,15.5203,203.0,1.1103,1.4302,113.82,0.9557,1.9592,39.53,37450.0,1235.27,7.6887,16.92,2018.75,4366.0,52471.72,96.624,318.0,9.28,471.5,366.75,1.3966,1.5292,-7.5
2016-03-15,15.926,210.0,1.1109,1.4151,113.18,0.9641,1.9699,38.74,36940.0,1232.38,7.8497,16.84,2015.75,4364.5,52253.79,96.633,334.0,9.355,477.25,368.5,1.3712,1.5085,-5.1
2016-03-16,15.66,268.0,1.1224,1.4259,112.56,0.855,1.9081,40.33,37230.0,1262.57,8.0424,14.99,2027.0,4397.5,52685.7,95.89,331.0,8.9575,470.75,368.25,1.4371,1.5914,-3.4
2016-03-17,15.1701,208.0,1.1318,1.4482,111.39,0.8633,1.8958,41.54,37620.0,1257.97,7.8343,14.44,2039.75,4402.25,53190.56,94.76,310.5,8.655,462.5,368.5,1.4381,1.5884,-0.3
2016-03-18,15.2645,207.0,1.127,1.4476,111.55,0.8353,1.8732,41.2,38190.0,1255.4,7.835,14.02,2050.07,4425.81,53824.28,95.086,304.0,8.37,463.0,367.0,1.4737,1.6175,-0.2
2016-03-21,15.2198,209.0,1.1241,1.4369,111.95,0.872,1.9155,41.54,38060.0,1243.75,7.8269,13.79,2042.75,4416.25,,95.288,319.0,9.0,466.5,369.5,1.513,1.654,-2.9
2016-03-22,15.2182,213.0,1.1217,1.4208,112.37,0.8865,1.9403,41.79,38080.0,1248.32,7.8569,14.17,2042.5,4434.5,53392.86,95.648,314.0,8.98,466.75,370.0,1.5113,1.6337,-4.1
2016-03-23,15.3413,213.0,1.1181,1.4117,112.38,0.852,1.8786,40.47,38110.0,1220.11,7.9763,14.94,2028.75,4395.5,52569.55,96.046,316.5,8.9225,463.0,368.5,1.4834,1.5907,-3.7
2016-03-24,15.459,214.0,1.1174,1.4153,112.9,0.8689,1.9,40.44,37510.0,1216.82,8.0034,14.74,2028.5,4397.25,52323.78,96.142,319.0,8.8225,463.0,370.0,1.4682,1.5775,-10.7
2016-03-25,15.4551,215.0,1.1167,1.4132,113.08,0.8689,1.9,,37580.0,1217.05,7.9618,,,,,96.273,318.797,8.805,,,1.4682,1.5775,-10.6
2016-03-28,15.4757,215.0,1.1196,1.4254,113.45,0.865,1.886,40.27,37630.0,1221.71,8.0132,15.24,2028.0,4389.5,,95.943,320.542,9.1675,471.0,370.5,1.4631,1.5611,-4.9
2016-03-29,15.1692,216.0,1.1291,1.4384,112.7,0.7843,1.8035,39.14,37620.0,1242.2,8.0093,13.82,2047.5,4458.25,51787.2,95.16,321.0,8.705,476.75,373.0,1.5134,1.6207,-3.8
2016-03-30,14.9397,208.0,1.1338,1.4378,112.43,0.7567,1.8228,39.26,37270.0,1225.02,7.908,13.56,2055.25,4482.0,52495.46,94.841,306.0,8.74,464.0,367.0,1.5475,1.6625,-3.4
2016-03-31,14.7673,202.0,1.138,1.436,112.57,0.7211,1.7687,39.6,36840.0,1232.75,7.9069,13.95,2051.5,4476.25,52250.28,94.586,300.0,8.8525,473.5,351.5,1.5202,1.6301,-5.2
2016-04-01,14.701,207.0,1.1391,1.4227,111.69,0.7224,1.7705,38.67,36980.0,1222.6,7.9374,13.1,2065.0,4528.5,51584.13,94.619,305.0,8.61,475.75,354.0,1.5272,1.6362,-4.4
2016-04-04,14.7838,209.0,1.1391,1.4264,111.34,0.7361,1.7618,37.69,,1215.43,7.9085,14.12,2057.5,4500.25,51895.14,94.51,306.0,8.715,474.75,354.5,1.5276,1.6398,-6.1
2016-04-05,15.0993,210.0,1.1384,1.4161,110.34,0.72,1.7201,37.87,36680.0,1231.35,7.9605,15.42,2038.75,4469.5,51226.09,94.631,316.0,8.9625,474.0,356.75,1.4969,1.5963,-6.7
2016-04-06,15.081,211.0,1.1399,1.4123,109.79,0.7317,1.7549,39.84,36690.0,1222.47,7.9731,14.09,2060.25,4535.0,51184.32,94.43,319.0,9.135,463.0,358.0,1.503,1.6108,-7.6
2016-04-07,15.2621,208.0,1.1378,1.4056,108.21,0.6878,1.6889,39.43,36710.0,1240.45,7.8974,16.16,2035.0,4470.25,51146.82,94.482,325.0,9.4275,457.0,361.5,1.478,1.5844,-6.6
2016-04-08,14.9799,207.0,1.1399,1.4128,108.07,0.695,1.7167,41.94,35870.0,1240.69,7.8959,15.36,2040.75,4467.25,51424.48,94.235,321.0,8.9875,460.25,362.25,1.4851,1.5959,-6.0
2016-04-11,14.7256,203.0,1.1408,1.4239,107.94,0.6987,1.7254,42.83,35890.0,1257.88,7.8779,16.26,2034.5,4451.5,51428.08,93.95,315.0,9.1225,447.25,356.75,1.4582,1.5733,-3.5
2016-04-12,14.7027,202.0,1.1386,1.4275,108.54,0.7385,1.7761,44.69,35810.0,1255.63,7.9063,14.85,2055.75,4490.0,52059.76,93.959,310.0,8.985,452.5,362.75,1.461,1.5732,-3.8
2016-04-13,14.535,199.0,1.1274,1.4204,109.34,0.7464,1.7639,44.18,36710.0,1242.47,7.9195,13.84,2076.0,4547.75,52938.24,94.744,297.5,8.9375,461.5,373.5,1.4584,1.5702,-4.8
2016-04-14,14.5521,198.0,1.1268,1.4155,109.4,0.7663,1.7919,43.84,36690.0,1227.89,7.8967,13.72,2076.5,4546.25,52848.0,94.902,292.0,8.5825,459.75,374.0,1.4595,1.5639,-8.2
2016-04-15,14.5545,199.0,1.1284,1.4202,108.76,0.7335,1.7518,43.1,36780.0,1233.99,7.9226,13.62,2075.0,4538.5,53038.91,94.696,295.5,8.3675,459.75,378.5,1.4553,1.5585,-12.2
2016-04-18,14.4925,197.0,1.1313,1.4278,108.82,0.7414,1.7711,42.91,36770.0,1232.49,7.9507,13.35,2086.75,4546.5,53166.59,94.49,292.0,8.3025,472.75,381.0,1.4768,1.5768,-9.3
2016-04-19,14.2835,199.0,1.1358,1.4398,109.21,0.7574,1.7851,44.03,36860.0,1250.19,7.9416,13.24,2093.75,4526.75,53380.94,93.976,275.0,8.125,486.25,384.5,1.5174,1.6199,-21.9
2016-04-20,14.2138,199.0,1.1297,1.4332,109.84,0.7937,1.845,45.8,37320.0,1244.25,7.9513,13.28,2098.0,4535.75,53789.75,94.492,277.0,8.105,504.25,394.75,1.53,1.6272,-21.8
2016-04-21,14.314,228.0,1.1288,1.4323,109.46,0.8058,1.861,44.53,37680.0,1248.05,7.9151,13.95,2082.75,4497.75,53323.58,94.599,278.0,7.7075,495.75,384.5,1.5403,1.6444,-22.5
2016-04-22,14.3973,205.0,1.1222,1.4403,111.79,0.8178,1.8878,45.11,37820.0,1233.03,7.9759,13.22,2086.0,4465.75,52925.75,95.116,285.0,7.6825,467.0,371.75,1.5525,1.6524,-25.1
2016-04-25,14.4517,208.0,1.1268,1.4482,111.2,0.8299,1.9128,44.48,38130.0,1237.97,8.0703,14.08,2083.25,4472.25,52985.31,94.842,292.5,7.87,471.25,377.0,1.5605,1.6591,-25.1
2016-04-26,14.3982,209.0,1.1297,1.4582,111.31,0.8608,1.9271,45.74,37690.0,1243.4,8.046,13.96,2088.5,4452.5,53062.95,94.573,292.0,7.7825,479.75,382.25,1.5804,1.6824,-28.0
2016-04-27,14.4078,210.0,1.1322,1.4543,111.46,0.8173,1.8508,47.18,37590.0,1245.83,8.069,13.77,2090.75,4423.75,,94.387,289.0,7.7025,474.25,380.75,1.5803,1.6857,-27.8
2016-04-28,14.2871,209.0,1.1352,1.4609,108.11,0.7816,1.8243,48.14,37160.0,1266.26,8.0397,15.22,2072.5,4382.0,53223.98,93.761,282.0,7.315,475.5,387.0,1.6053,1.7198,-29.8
2016-04-29,14.2302,197.0,1.1451,1.4612,106.5,0.7816,1.8333,48.13,37430.0,1293.53,8.0224,15.7,2059.0,4331.5,52957.32,93.082,284.0,7.65,478.0,390.25,1.621,1.7079,-31.2
2016-05-02,14.271,197.0,1.1534,1.4673,106.41,0.7896,1.8723,45.83,,1291.55,8.0769,14.68,2074.25,4369.0,,92.626,287.0,8.95,477.0,390.25,1.6116,1.6873,-31.7
2016-05-03,14.6397,207.0,1.1496,1.4535,106.6,0.754,1.7963,44.97,37470.0,1286.5,8.0898,15.6,2057.0,4334.5,51912.11,92.944,297.0,9.1625,459.75,378.25,1.5638,1.6478,-31.4
2016-05-04,14.9772,216.0,1.1487,1.4496,107.01,0.7381,1.7752,44.62,37140.0,1279.68,8.1337,16.05,2047.0,4309.75,51873.5,93.179,304.5,9.085,460.5,373.25,1.548,1.634,-28.4
2016-05-05,14.9708,216.0,1.1405,1.4485,107.26,0.7182,1.7453,45.01,36880.0,1277.74,8.1242,15.91,2044.0,4300.25,51933.8,93.78,306.5,9.2325,453.0,371.75,1.548,1.6351,-30.7
2016-05-06,14.8839,211.0,1.1404,1.4427,107.12,0.734,1.7789,45.37,36470.0,1288.99,8.1405,14.72,2052.75,4328.25,51417.38,93.888,304.0,8.565,453.25,376.0,1.5291,1.6182,-36.7
2016-05-09,15.1674,210.0,1.1383,1.4407,108.32,0.706,1.7507,43.63,36030.0,1263.88,8.1866,14.57,2054.25,4335.75,51348.72,94.128,310.0,8.485,447.0,367.75,1.5155,1.6013,-37.1
2016-05-10,15.1233,210.0,1.1372,1.4442,109.27,0.722,1.7613,45.52,35790.0,1265.84,8.2007,13.63,2077.5,4392.0,51875.26,94.29,306.5,8.17,451.5,378.5,1.5423,1.6328,-34.6
2016-05-11,15.0335,210.0,1.1426,1.4448,108.41,0.7279,1.7367,47.6,35780.0,1277.21,8.1093,14.69,2058.0,4351.5,52130.34,93.823,303.5,7.9425,449.5,374.0,1.5344,1.6179,-34.6
2016-05-12,14.9987,208.0,1.1377,1.4451,109.02,0.754,1.7516,48.08,35960.0,1263.68,8.0449,14.41,2058.75,4334.75,51458.48,94.15,305.0,7.715,458.5,385.25,1.5441,1.6302,-38.5
2016-05-13,15.4038,206.0,1.1309,1.4365,108.63,0.7459,1.7001,47.83,35310.0,1273.45,7.9117,15.04,2043.5,4324.0,51602.55,94.608,301.0,8.01,465.0,382.0,1.5283,1.6135,-33.0
2016-05-16,15.6522,212.0,1.1321,1.4402,109.03,0.7863,1.7533,48.97,35270.0,1274.16,7.9543,14.68,2062.75,4375.25,52412.68,94.572,311.0,8.82,474.75,394.0,1.5488,1.6354,-36.2
2016-05-17,15.5471,215.0,1.1313,1.4463,109.14,0.8309,1.7723,49.28,35710.0,1278.95,7.9915,15.57,2043.5,4319.5,52528.84,94.548,309.5,8.545,481.75,397.0,1.5582,1.6502,-30.6
2016-05-18,15.8699,222.0,1.1216,1.4599,110.19,0.8918,1.8538,48.93,35540.0,1258.5,7.9737,15.95,2041.5,4332.25,52797.23,95.08,322.0,9.06,480.0,399.5,1.556,1.6442,-31.7
2016-05-19,15.811,252.0,1.1203,1.4611,109.96,0.8819,1.8487,48.81,35320.0,1254.75,7.9149,16.33,2038.75,4317.25,52370.1,95.287,325.0,9.015,468.75,390.0,1.5216,1.6149,-30.6
2016-05-20,15.6329,221.0,1.1224,1.4502,110.15,0.8763,1.8384,48.72,35240.0,1251.98,7.9334,15.2,2050.0,4362.25,52638.25,95.334,323.0,8.815,467.75,394.5,1.5075,1.6017,-30.8
2016-05-23,15.7218,223.0,1.122,1.4484,109.24,0.8969,1.835,48.35,35110.0,1249.13,8.0094,15.82,2045.25,4352.5,52628.62,95.231,318.0,8.83,462.0,397.75,1.4963,1.587,-32.8
2016-05-24,15.6595,227.0,1.1141,1.4636,109.99,0.9094,1.8629,48.61,35190.0,1227.21,8.0692,14.42,2075.0,4445.25,53050.76,95.571,316.0,8.86,464.0,397.5,1.5129,1.5996,-22.0
2016-05-25,15.6687,233.0,1.1155,1.4697,110.19,0.9185,1.8664,49.74,35500.0,1224.41,8.1607,13.9,2087.25,4474.75,53721.88,95.354,314.0,8.665,466.0,404.75,1.5251,1.6221,-23.3
2016-05-26,15.5179,226.0,1.1194,1.467,109.76,0.8671,1.8282,49.59,35830.0,1219.8,8.1249,13.43,2089.75,4492.25,53921.0,95.168,311.0,9.0225,481.25,408.25,1.5156,1.6114,-20.4
2016-05-27,15.7283,229.0,1.1115,1.4623,110.31,0.9086,1.851,49.32,35810.0,1212.38,8.0551,13.12,2097.25,4510.0,54105.37,95.521,316.0,9.0225,481.5,412.75,1.5214,1.6174,-22.8
2016-05-30,15.8133,226.0,1.1138,1.464,111.12,0.9086,1.851,49.76,35700.0,1204.95,8.0866,,,,54474.09,95.521,313.15,9.4,,,1.5214,1.6178,
2016-05-31,15.7086,222.0,1.1132,1.4483,110.73,0.877,1.8458,49.69,35770.0,1215.32,8.0698,14.19,2095.0,4524.25,53905.21,95.891,316.0,9.6675,464.5,404.75,1.4824,1.5797,-18.6
2016-06-01,15.6021,223.0,1.1188,1.4416,109.54,0.8988,1.8354,49.72,35370.0,1212.98,8.0764,14.2,2098.0,4521.5,53518.36,95.455,317.0,10.105,473.75,413.75,1.4705,1.576,-17.1
2016-06-02,15.5773,225.0,1.1151,1.4423,108.87,0.8869,1.7989,50.04,35320.0,1211.0,8.0654,13.63,2103.75,4532.25,53716.91,95.564,308.0,9.395,485.5,415.25,1.462,1.5763,-16.4
