Date,USDCLP Curncy,CHN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,CHNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,IPSA Index,IBOV Index,DXY Curncy,CHILE CDS USD SR 5Y D14 Corp,BRAZIL CDS USD SR 5Y D14 Corp,MEX CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2020-09-02,770.87,0.02,1.1855,1.335,106.18,21.7689,0.1329,0.6477,44.43,52010.0,1942.92,0.15,26.57,3579.25,12411.5,3814.95,101911.1,92.847,56.0,195.0,104.0,7.63,547.75,349.75,1.6362,1.73,193.4
2020-09-03,775.13,0.03,1.1852,1.3281,106.19,21.6521,0.127,0.6347,44.07,51920.0,1930.91,0.16,33.6,3461.5,11800.5,3845.87,100721.4,92.739,58.0,202.0,110.0,7.615,543.25,344.5,1.6138,1.6817,193.3
2020-09-04,773.24,0.02,1.1838,1.3279,106.24,21.5544,0.1428,0.718,42.66,51420.0,1933.94,0.17,30.75,3417.5,11548.75,3810.61,101241.7,92.719,61.0,207.0,116.0,7.23,539.75,347.25,1.6403,1.7024,191.8
2020-09-07,774.74,0.03,1.1817,1.3166,106.27,21.6059,0.1428,0.718,42.01,52400.0,1933.64,0.13,,,,3854.21,,92.719,62.0,207.0,116.0,7.475,,,1.6403,1.7028,186.6
2020-09-08,772.75,0.01,1.1778,1.2982,106.03,21.7793,0.1408,0.6788,39.78,52460.0,1932.03,0.06,31.46,3335.5,11060.5,3826.07,100050.4,93.445,64.0,216.0,123.0,7.6425,533.25,351.0,1.6262,1.6922,183.9
2020-09-09,767.47,-0.03,1.1803,1.3002,106.18,21.3652,0.1468,0.7001,40.79,51930.0,1946.84,0.02,28.81,3400.25,11392.75,3771.72,101292.0,93.255,63.0,207.0,120.0,7.57,534.0,350.0,1.6339,1.7058,183.1
2020-09-10,770.53,0.01,1.1815,1.2805,106.13,21.4434,0.1389,0.6772,40.06,52000.0,1946.09,0.15,29.71,3340.5,11178.25,3687.17,98834.59,93.336,61.0,201.0,118.0,7.3575,540.0,357.25,1.6242,1.6916,179.9
2020-09-11,768.84,0.01,1.1846,1.2796,106.16,21.276,0.127,0.6658,39.83,51500.0,1940.55,0.22,26.87,3333.75,11061.5,3712.67,98363.22,93.333,62.0,200.0,119.0,7.02,533.75,365.0,1.5892,1.6662,188.0
2020-09-14,764.1,0.01,1.1866,1.2846,105.73,21.1044,0.137,0.6723,39.61,52070.0,1956.86,0.2,25.85,3382.5,11280.5,3709.84,100274.5,93.052,61.0,200.5,119.5,7.0375,548.5,357.5,1.5809,1.6584,181.5
2020-09-15,761.63,0.02,1.1847,1.2889,105.44,21.1287,0.139,0.6789,40.53,51960.0,1954.15,0.22,25.59,3405.25,11464.25,3721.71,100297.9,93.05,59.0,198.5,116.5,7.1625,538.25,366.0,1.5878,1.6722,178.1
2020-09-16,760.7,0.06,1.1816,1.2967,104.95,20.9441,0.137,0.6969,42.22,51810.0,1959.26,0.26,26.04,3389.5,11268.75,3717.06,99675.68,93.214,59.5,197.5,115.5,6.7975,542.0,371.75,1.5851,1.6806,177.1
2020-09-17,763.29,0.04,1.1848,1.2973,104.74,20.8689,0.135,0.6887,43.3,51490.0,1944.44,0.2,26.46,3361.5,11090.0,3729.64,100097.8,92.97,59.0,198.5,117.5,6.6175,556.25,375.25,1.585,1.6772,170.1
2020-09-18,,0.05,1.184,1.2917,104.57,21.1323,0.1391,0.6937,43.15,51990.0,1950.86,0.2,25.83,3353.6,11144.81,,98289.71,92.926,58.0,202.5,120.5,6.4,575.0,378.5,1.591,1.6739,172.5
2020-09-21,773.5,0.04,1.1771,1.2817,104.65,21.3445,0.1371,0.6658,41.44,52260.0,1912.51,0.17,27.78,3275.0,10989.0,3643.86,96990.72,93.656,72.0,234.0,147.0,6.895,554.75,369.75,1.5683,1.6305,166.1
2020-09-22,776.22,0.03,1.1708,1.2733,104.93,21.6966,0.1351,0.6708,41.72,51730.0,1900.21,0.17,26.86,3299.25,11149.5,3634.63,97293.54,93.988,71.0,236.0,150.0,6.79,558.0,369.25,1.5601,1.6218,165.0
2020-09-23,781.92,0.05,1.166,1.2724,105.39,22.398,0.1387,0.6724,41.77,51550.0,1863.34,0.2,28.58,3231.25,10829.0,3520.46,95734.82,94.389,77.0,248.0,158.0,6.8075,549.0,368.5,1.5583,1.6032,164.2
2020-09-24,784.22,0.02,1.1672,1.2747,105.41,22.1528,0.1328,0.6659,41.94,50650.0,1868.07,0.11,28.51,3238.0,10891.75,3571.42,97012.07,94.354,78.0,259.0,171.0,6.7025,549.75,363.5,1.5533,1.5835,171.6
2020-09-25,787.05,0.0,1.1631,1.2746,105.58,22.3363,0.1289,0.6544,41.92,50620.0,1861.58,0.07,26.38,3287.25,11136.5,3589.04,96999.38,94.642,72.5,253.0,164.0,6.52,544.25,365.25,1.5579,1.5836,170.4
2020-09-28,785.4,-0.01,1.1666,1.2834,105.5,22.4183,0.125,0.6528,42.43,50900.0,1881.48,0.02,26.19,3346.0,11394.75,3595.39,94666.37,94.278,69.0,238.5,151.5,6.5625,550.25,366.75,1.5847,1.6171,162.9
2020-09-29,786.68,-0.02,1.1744,1.2863,105.66,22.4577,0.123,0.6495,41.03,51020.0,1898.07,-0.01,26.27,3333.75,11337.75,3555.32,93580.35,93.891,70.0,260.0,158.0,6.6725,549.5,364.75,1.5926,1.6378,168.2
2020-09-30,784.33,-0.06,1.1721,1.292,105.48,22.1146,0.127,0.684,40.95,51010.0,1885.82,-0.14,26.37,3352.0,11407.25,3637.3,94603.38,93.886,66.5,247.0,150.0,6.4075,578.0,379.0,1.5977,1.6327,172.9
2020-10-01,787.05,-0.05,1.1748,1.2891,105.53,21.8254,0.127,0.6774,40.93,,1906.01,-0.15,26.7,3367.75,11574.75,3635.47,95478.52,93.711,68.0,249.0,145.0,6.5425,570.25,382.75,1.606,1.6391,167.9
2020-10-02,789.26,-0.04,1.1716,1.2935,105.29,21.6163,0.1289,0.7005,39.27,,1899.84,-0.14,27.63,3339.25,11233.25,3666.03,94015.68,93.844,68.0,248.0,146.0,7.3175,573.25,379.75,1.6217,1.6494,164.2
2020-10-05,797.78,-0.04,1.1783,1.2979,105.75,21.3972,0.1447,0.7817,41.29,,1913.53,-0.12,27.96,3393.0,11469.25,3675.83,96089.19,93.513,63.5,239.5,138.5,7.6275,584.25,379.5,1.6627,1.6969,159.4
2020-10-06,798.46,-0.05,1.1734,1.2881,105.63,21.7282,0.1467,0.7353,42.65,,1878.18,-0.16,29.48,3353.25,11273.75,3621.71,95615.03,93.686,119.92,224.5,129.5,7.5775,592.75,385.0,1.6275,1.6713,157.3
2020-10-07,795.4,-0.02,1.1763,1.2919,105.98,21.5454,0.1507,0.7868,41.99,,1887.42,-0.14,28.06,3406.75,11470.0,3588.35,95526.26,93.63,90.976,225.0,125.0,7.5575,607.5,388.75,1.6606,1.708,155.2
2020-10-08,798.78,-0.04,1.1759,1.2938,106.03,21.3981,0.1508,0.7852,43.34,,1893.82,-0.15,26.36,3437.5,11539.0,3650.27,97919.73,93.605,56.5,225.0,125.0,7.26,595.25,387.0,1.6814,1.7308,152.5
2020-10-09,797.22,-0.04,1.1826,1.3036,105.62,21.1387,0.1529,0.7737,42.85,51390.0,1930.4,-0.16,25.0,3473.25,11724.75,3677.45,97483.31,93.057,119.944,214.5,117.5,7.1175,593.75,395.0,1.6818,1.7382,149.9
2020-10-12,,,1.1813,1.3064,105.33,21.2033,0.1529,0.7737,41.72,51400.0,1922.77,-0.16,25.07,3532.75,12098.25,,,93.065,55.0,245.807,118.5,7.21,594.25,389.0,1.6817,1.7377,137.9
2020-10-13,797.55,-0.03,1.1746,1.2937,105.48,21.3447,0.139,0.7272,42.45,51370.0,1891.36,-0.19,26.07,3504.75,12094.0,3654.69,98502.82,93.531,53.0,219.5,119.5,7.14,594.0,391.25,1.6693,1.705,137.4
2020-10-14,799.07,-0.02,1.1746,1.3012,105.17,21.3122,0.139,0.7256,43.32,51280.0,1901.52,-0.09,26.4,3481.0,11974.25,3664.4,99334.43,93.382,55.0,222.0,121.0,6.9325,596.75,396.5,1.6561,1.6968,137.6
2020-10-15,802.92,0.0,1.1708,1.2909,105.45,21.274,0.139,0.7322,43.16,51160.0,1908.71,-0.03,26.97,3475.5,11874.0,3661.72,99054.06,93.856,54.0,224.5,126.0,6.9775,618.25,403.75,1.6605,1.7003,138.8
2020-10-16,795.8,0.0,1.1718,1.2915,105.4,21.1383,0.1431,0.7456,42.93,51480.0,1899.29,0.01,27.41,3462.25,11798.0,3640.58,98309.12,93.682,50.0,217.0,117.0,6.7475,625.25,402.0,1.6676,1.7087,134.2
2020-10-19,786.4,-0.01,1.1769,1.2948,105.43,21.1969,0.1451,0.769,42.62,51290.0,1904.08,-0.07,29.18,3422.75,11650.25,3631.8,98657.65,93.427,53.5,219.0,119.0,7.175,627.0,405.25,1.6784,1.7209,130.6
2020-10-20,786.88,0.0,1.1822,1.2948,105.5,21.1207,0.1431,0.7857,43.16,51390.0,1906.95,-0.02,29.35,3432.25,11660.75,3672.92,100539.8,93.067,52.0,219.0,123.0,7.5625,632.0,408.75,1.6841,1.724,128.1
2020-10-21,782.04,0.01,1.1861,1.3149,104.59,21.1079,0.1472,0.8226,41.73,52050.0,1924.33,-0.03,28.65,3432.5,11691.25,3782.66,100552.4,92.611,51.0,215.0,118.0,7.8025,629.75,413.75,1.6947,1.7391,125.9
2020-10-22,778.65,0.04,1.1818,1.3083,104.86,20.9808,0.1533,0.8562,42.46,52360.0,1904.11,-0.01,28.11,3449.25,11649.75,3811.29,101917.7,92.951,53.0,215.0,122.0,7.5525,622.75,416.25,1.7199,1.7629,128.1
2020-10-23,776.73,0.03,1.186,1.3039,104.71,20.8689,0.1554,0.8429,41.77,52050.0,1902.05,0.1,27.55,3451.75,11663.5,3807.95,101259.8,92.768,55.0,212.0,121.0,7.52,632.75,419.25,1.7116,1.753,127.9
2020-10-26,775.5,0.04,1.181,1.3024,104.84,20.9346,0.1494,0.801,40.46,51790.0,1902.08,0.1,32.46,3393.5,11492.25,3705.99,101017.0,93.045,56.5,216.0,124.0,7.8575,620.0,417.75,1.697,1.7314,113.2
2020-10-27,771.04,0.03,1.1796,1.3044,104.42,21.0129,0.1453,0.7676,41.2,51500.0,1907.99,0.16,33.35,3383.0,11588.0,3697.0,99605.54,92.94,54.0,213.0,121.0,8.18,615.75,416.0,1.6804,1.7107,116.8
2020-10-28,773.75,0.05,1.1746,1.2983,104.32,21.2883,0.1466,0.771,39.12,51650.0,1877.19,0.19,40.28,3263.5,11132.75,3629.48,95368.76,93.405,58.0,222.0,128.0,8.675,608.75,401.5,1.6776,1.698,114.5
2020-10-29,772.63,0.04,1.1674,1.293,104.61,21.3615,0.1466,0.823,37.65,51370.0,1867.59,0.17,37.59,3302.25,11342.75,3582.64,96582.16,93.955,58.0,220.0,128.0,8.255,603.75,398.5,1.6899,1.7028,126.5
2020-10-30,773.87,0.05,1.1647,1.2947,104.66,21.1774,0.1525,0.8737,37.46,51220.0,1878.81,0.19,38.02,3264.75,11046.25,3539.92,93952.4,94.038,57.0,219.0,128.0,7.9475,598.5,398.5,1.6941,1.7078,128.9
2020-11-02,768.05,0.02,1.1641,1.2917,104.72,21.3754,0.1545,0.8434,38.97,50970.0,1895.48,0.14,37.13,3300.5,11063.25,3571.13,,94.129,56.5,218.0,128.0,8.2975,607.5,397.5,1.7229,1.7168,131.1
2020-11-03,754.88,0.02,1.1715,1.3059,104.49,21.1106,0.1663,0.8993,39.71,51580.0,1909.17,0.1,35.55,3361.5,11265.75,3521.45,95979.71,93.553,55.5,209.0,123.0,8.36,608.0,401.0,1.739,1.7365,128.9
2020-11-04,757.5,0.01,1.1726,1.2988,104.52,20.9391,0.1447,0.7629,41.23,51610.0,1902.92,0.11,29.57,3435.0,11763.0,3518.05,97866.81,93.407,56.0,204.0,118.0,6.785,606.0,405.25,1.6498,1.6474,123.2
2020-11-05,755.95,0.01,1.1826,1.3148,103.49,20.7073,0.1447,0.7629,40.93,51510.0,1949.66,0.07,27.58,3504.75,12076.5,3703.94,100751.4,92.525,53.5,192.0,107.0,6.745,609.25,409.25,1.6551,1.6513,120.5
2020-11-06,753.82,0.05,1.1874,1.3156,103.35,20.6008,0.1527,0.8185,39.45,51470.0,1951.35,0.14,24.86,3500.75,12075.0,3812.38,100925.11,92.229,54.5,190.0,104.0,6.8425,602.0,406.75,1.6609,1.6586,118.0
2020-11-09,756.05,0.03,1.1813,1.3166,105.38,20.3385,0.1706,0.9235,42.4,52040.0,1863.04,0.04,25.75,3544.0,11820.5,3928.48,103515.16,92.725,49.0,166.0,86.0,6.7375,597.5,407.5,1.7126,1.7225,105.0
2020-11-10,756.63,0.03,1.1815,1.3272,105.3,20.321,0.1807,0.9595,43.61,51950.0,1877.32,0.14,24.8,3541.0,11618.25,3977.45,105066.96,92.749,52.0,169.0,88.0,6.425,608.5,423.0,1.7491,1.7547,101.9
2020-11-11,756.36,0.03,1.1777,1.3222,105.43,20.4979,0.1807,0.9753,43.8,51800.0,1865.73,0.12,23.45,3568.0,11886.0,3979.34,104808.83,93.043,52.0,169.0,88.0,6.45,598.0,417.25,1.7489,1.7547,99.2
2020-11-12,756.13,0.04,1.1806,1.3118,105.13,20.6308,0.1768,0.8815,43.53,51740.0,1876.83,0.17,25.35,3532.5,11820.0,3916.5,102507.01,92.963,52.0,176.0,92.0,6.305,588.25,408.25,1.7155,1.7163,86.5
2020-11-13,767.25,0.04,1.1834,1.3189,104.63,20.4075,0.179,0.8963,42.78,51900.0,1889.2,0.15,23.1,3582.0,11933.5,4005.35,104723.0,92.755,55.5,183.0,98.0,6.1025,593.5,410.5,1.7245,1.7284,77.6
2020-11-16,766.55,0.02,1.1852,1.3199,104.58,20.2915,0.1771,0.9061,43.82,53130.0,1888.95,0.04,22.45,3623.0,12005.0,4047.42,106429.92,92.642,51.0,176.5,93.0,5.9825,598.0,416.25,1.7172,1.7291,66.0
2020-11-17,764.88,-0.05,1.1862,1.3246,104.19,20.2754,0.1692,0.857,43.75,53100.0,1880.38,-0.09,22.71,3606.75,11975.0,4053.5,107248.63,92.416,54.5,180.0,97.0,6.275,595.25,420.25,1.7038,1.7097,67.9
2020-11-18,757.67,-0.04,1.1853,1.3273,103.82,20.3219,0.1732,0.8701,44.34,52570.0,1872.24,-0.07,23.84,3565.0,11897.0,4108.79,106119.09,92.316,120.362,171.0,92.0,6.17,597.75,425.75,1.7036,1.7069,66.4
2020-11-19,757.7,-0.05,1.1875,1.3261,103.74,20.1895,0.1612,0.8293,44.2,52710.0,1866.54,-0.29,23.11,3580.0,11987.25,4028.3,106669.9,92.294,52.0,176.0,95.0,5.995,591.75,422.5,1.6911,1.696,69.2
2020-11-20,760.92,-0.07,1.1857,1.3275,103.86,20.105,0.1573,0.8243,44.96,52970.0,1870.99,-0.41,23.7,3554.25,11905.75,4054.53,106042.48,92.392,52.5,174.0,93.0,5.855,593.25,423.25,1.6921,1.6904,67.7
2020-11-23,770.8,-0.1,1.1841,1.3321,104.52,20.1542,0.1594,0.8537,46.06,53950.0,1837.86,-0.33,22.66,3576.0,11905.25,4131.26,107378.92,92.505,52.0,174.0,94.0,6.0525,598.75,426.5,1.7049,1.7089,75.6
2020-11-24,772.86,-0.09,1.1892,1.3357,104.44,20.0267,0.1602,0.8799,47.86,54670.0,1807.59,-0.24,21.64,3632.75,12076.0,4197.27,109786.3,92.226,50.5,165.0,88.0,6.1025,611.25,425.75,1.7377,1.7467,77.0
2020-11-25,770.0,-0.11,1.1917,1.338,104.46,19.964,0.1583,0.8816,48.61,54630.0,1807.56,-0.38,21.25,3627.25,12152.25,4135.16,110132.53,91.994,49.5,168.0,89.0,6.3425,588.25,420.0,1.7538,1.7635,81.4
2020-11-26,766.31,-0.11,1.1913,1.3358,104.26,20.0393,0.1583,0.8816,47.8,54950.0,1815.8,-0.43,,,,4121.96,110227.09,91.994,48.5,167.5,88.5,6.0025,,,1.7539,1.7635,80.8
2020-11-27,767.39,-0.11,1.1963,1.3311,104.09,20.0437,0.1524,0.8373,48.18,55580.0,1787.79,-0.41,20.84,3636.5,12257.5,4117.03,110575.47,91.79,48.5,165.0,87.0,6.0075,596.5,425.5,1.747,1.7586,80.0
2020-11-30,767.35,-0.14,1.1927,1.3323,104.31,20.1805,0.1485,0.8389,47.59,56980.0,1776.95,-0.53,20.57,3623.25,12277.0,4032.87,108893.32,91.869,49.5,167.0,88.0,6.2425,580.25,419.75,1.779,1.7899,77.8
2020-12-01,760.35,-0.16,1.2071,1.342,104.33,20.0327,0.1662,0.926,47.42,57220.0,1815.24,-0.61,20.77,3660.5,12452.25,4110.59,111399.91,91.313,47.5,160.0,86.0,6.595,565.5,414.75,1.8109,1.8242,75.3
2020-12-02,755.47,-0.13,1.2115,1.3365,104.42,19.9682,0.1584,0.936,48.25,57180.0,1831.28,-0.36,21.17,3667.25,12454.25,4157.12,111878.53,91.118,48.5,158.0,85.5,6.865,578.0,419.0,1.8528,1.8652,73.3
2020-12-03,750.79,-0.12,1.2144,1.345,103.84,19.8958,0.1486,0.9063,48.71,57030.0,1841.08,-0.32,21.28,3664.5,12462.25,4188.8,112291.59,90.714,47.5,155.0,84.0,6.67,571.75,422.5,1.845,1.8685,75.2
2020-12-04,745.09,-0.13,1.2121,1.3441,104.17,19.7674,0.1507,0.9659,49.25,57220.0,1838.86,-0.32,20.79,3698.0,12526.0,4191.18,113750.22,90.701,46.5,152.5,82.5,7.025,566.5,417.0,1.8757,1.9061,74.3
2020-12-07,742.5,-0.11,1.2109,1.338,104.05,19.8867,0.1408,0.9228,48.79,57270.0,1862.73,-0.3,21.3,3690.75,12596.0,4130.41,113589.77,90.792,49.0,152.0,87.5,7.31,571.25,419.5,1.8538,1.8917,70.1
2020-12-08,,,1.2104,1.3355,104.16,19.7871,0.1508,0.9179,48.84,56960.0,1870.56,-0.3,20.68,3702.0,12637.5,,113793.06,90.965,48.5,155.0,87.5,6.85,563.75,417.0,1.8564,1.8985,67.7
2020-12-09,742.44,-0.1,1.2081,1.3399,104.23,19.883,0.1488,0.9361,48.86,57180.0,1839.55,-0.21,22.27,3672.5,12367.0,4148.7,113001.16,91.087,46.5,154.5,88.0,6.865,577.0,422.0,1.8645,1.9083,66.6
2020-12-10,735.8,-0.07,1.2138,1.3295,104.24,20.0118,0.1369,0.9063,50.25,57050.0,1836.57,-0.24,22.52,3668.5,12402.0,4106.42,115128.63,90.824,47.5,154.0,89.0,6.74,590.25,420.25,1.851,1.8861,69.2
2020-12-11,733.22,-0.03,1.2112,1.3224,104.04,20.1317,0.115,0.8964,49.97,58060.0,1839.85,-0.05,23.31,3661.25,12368.0,4085.89,115128.0,90.976,48.5,155.0,92.0,7.055,608.25,424.25,1.8345,1.8717,78.2
2020-12-14,733.9,-0.03,1.2144,1.3324,104.05,20.2425,0.115,0.8931,50.29,57800.0,1827.35,-0.04,24.72,3646.5,12456.5,4052.84,114611.12,90.711,46.5,151.0,91.0,6.9575,593.5,419.25,1.8434,1.8832,75.8
2020-12-15,734.99,-0.03,1.2151,1.346,103.67,19.9159,0.113,0.908,50.76,57460.0,1853.64,-0.06,22.89,3694.5,12591.75,4061.67,116148.63,90.473,47.0,100.561,92.0,6.83,599.75,424.75,1.8662,1.9162,77.5
2020-12-16,733.44,-0.04,1.22,1.3509,103.47,19.8639,0.115,0.9163,51.08,57850.0,1864.8,-0.05,22.5,3700.75,12665.25,4110.99,117857.35,90.45,45.5,148.0,86.0,6.735,598.5,427.25,1.864,1.9292,71.4
2020-12-17,721.73,-0.03,1.2268,1.3585,103.11,19.816,0.121,0.9329,51.5,58240.0,1885.42,-0.01,21.93,3721.25,12751.0,4199.33,118400.57,89.822,45.5,148.0,85.0,6.7475,608.75,432.5,1.8825,1.948,72.0
2020-12-18,725.88,0.02,1.2257,1.3523,103.3,19.9476,0.121,0.9462,52.26,59020.0,1881.35,0.13,21.57,3726.25,12800.06,4210.69,118023.67,90.016,46.5,149.0,85.5,6.485,608.25,437.5,1.8945,1.9602,71.3
2020-12-21,728.47,0.02,1.2244,1.3464,103.32,19.984,0.121,0.9346,50.91,59120.0,1876.89,0.14,25.16,3685.75,12683.5,4162.96,115822.57,90.043,49.0,156.0,89.0,7.055,611.25,440.0,1.8757,1.9469,66.7
2020-12-22,724.25,0.01,1.2163,1.3361,103.64,20.1371,0.1129,0.9164,50.08,58440.0,1860.84,0.13,24.23,3677.25,12710.0,4190.03,116636.18,90.654,48.0,151.0,86.0,6.89,617.0,443.5,1.8623,1.9389,65.2
2020-12-23,714.25,0.01,1.2187,1.3493,103.57,20.0689,0.1169,0.943,51.2,57630.0,1872.89,0.17,23.31,3681.5,12651.25,4156.29,117806.85,90.413,47.5,148.0,84.0,6.7675,629.75,447.25,1.8941,1.9701,51.0
2020-12-24,714.03,0.01,1.2187,1.3558,103.65,19.8671,0.1189,0.9231,51.29,58090.0,1883.46,0.16,21.53,3695.0,12704.5,4133.35,,90.323,46.5,146.0,83.0,6.52,627.0,451.0,1.8962,1.9678,50.0
2020-12-25,,,1.2193,1.356,103.43,19.8646,0.1189,0.9231,,58490.0,,0.1,,,,,,90.223,46.306,145.453,82.59,6.58,,,1.8962,1.9678,
2020-12-28,712.5,0.01,1.2216,1.3452,103.81,20.0152,0.1189,0.9231,50.86,58700.0,1873.69,0.18,21.7,3727.5,12832.75,4180.22,119123.7,90.337,45.5,146.0,82.5,6.67,614.25,456.5,1.8982,1.9688,43.8
2020-12-29,714.83,0.07,1.2249,1.3503,103.58,19.9107,0.125,0.9364,51.09,58500.0,1878.18,0.25,23.08,3720.0,12841.0,4197.87,119409.15,89.994,45.5,145.0,83.0,6.775,618.5,466.0,1.8947,1.9597,47.8
2020-12-30,711.78,0.02,1.2298,1.3625,103.19,19.9001,0.1211,0.9231,51.34,58270.0,1894.39,0.15,22.77,3724.25,12841.5,4177.22,119017.24,89.68,45.0,144.0,82.0,7.0675,640.75,474.5,1.8923,1.9652,48.0
2020-12-31,,0.02,1.2216,1.367,103.25,19.9143,0.1211,0.9132,51.8,57890.0,1898.36,0.16,22.75,3748.75,12885.5,,,89.937,45.0,142.0,80.0,6.825,640.5,484.0,1.9029,1.9868,48.2
2021-01-01,,,1.2215,1.3672,103.2,19.9035,0.1211,0.9132,,,1898.67,-0.01,,,,,,,44.0,141.5,79.5,6.815,,,1.9021,1.9868,
2021-01-04,702.58,0.02,1.2248,1.3571,103.13,19.9739,0.1132,0.9132,51.09,58010.0,1942.9,0.02,26.97,3692.25,12685.5,4257.44,118854.71,89.869,45.5,141.5,83.5,7.0125,642.0,483.75,1.9284,2.0094,47.8
2021-01-05,698.93,0.01,1.2298,1.3627,102.72,19.8958,0.1211,0.9549,53.6,58010.0,1950.01,0.04,25.34,3718.25,12793.5,4367.18,119376.21,89.436,47.0,147.0,84.5,6.805,654.0,491.75,1.9409,2.0285,58.8
2021-01-06,698.22,-0.01,1.2327,1.3608,103.04,19.6496,0.1369,1.0355,54.3,58880.0,1918.61,-0.02,25.07,3740.5,12616.75,4417.84,119100.08,89.53,46.0,147.5,83.5,6.675,647.5,495.0,1.9898,2.0691,57.6
2021-01-07,709.89,-0.04,1.2272,1.3568,103.81,20.0129,0.1369,1.0795,54.38,59170.0,1913.95,-0.14,22.37,3795.5,12928.0,4528.85,122385.92,89.826,45.0,152.5,81.5,6.5225,642.25,494.0,2.006,2.0953,64.2
2021-01-08,710.68,-0.05,1.2218,1.3568,103.94,20.0151,0.1329,1.1153,55.99,60150.0,1849.01,-0.22,21.56,3817.5,13097.25,4560.02,125076.63,90.098,45.0,153.5,80.5,6.475,638.75,496.25,1.9803,2.0721,62.4
2021-01-11,721.15,-0.06,1.2151,1.3518,104.26,20.0673,0.1449,1.146,55.66,59140.0,1843.89,-0.26,24.08,3792.0,12897.0,4552.52,123255.13,90.465,47.0,161.0,85.5,6.895,634.75,492.25,1.99,2.0734,60.0
2021-01-12,726.55,-0.05,1.2207,1.3664,103.76,19.7904,0.1449,1.1291,56.58,58260.0,1854.77,-0.23,23.33,3794.5,12890.25,4600.12,123998.0,90.093,48.0,166.5,87.5,6.6075,665.0,517.25,1.9963,2.0729,56.3
2021-01-13,741.7,-0.1,1.2157,1.3639,103.89,19.8533,0.143,1.0832,56.06,58710.0,1845.51,-0.31,22.21,3803.75,12972.25,4658.71,121933.08,90.355,49.0,157.0,86.5,6.465,660.5,524.5,1.9962,2.0602,56.1
2021-01-14,728.34,-0.14,1.2155,1.3689,103.8,19.6963,0.139,1.1292,56.42,58600.0,1846.53,-0.4,23.25,3791.25,12901.0,4640.84,123480.52,90.239,50.5,159.0,87.5,6.275,670.0,534.25,2.0209,2.0909,52.2
2021-01-15,733.78,-0.14,1.2082,1.359,103.85,19.7986,0.133,1.0835,55.1,59370.0,1828.45,-0.43,24.34,3762.25,12802.25,4572.1,120348.8,90.772,53.5,166.0,92.5,6.25,675.5,531.5,2.0114,2.0885,57.3
2021-01-18,733.83,-0.1,1.2077,1.3587,103.69,19.6884,0.133,1.0835,54.75,58640.0,1841.26,-0.37,,,,4624.11,121241.63,90.765,54.0,170.5,92.5,6.3575,,,2.0117,2.0885,54.1
2021-01-19,736.58,-0.08,1.2129,1.363,103.9,19.6721,0.131,1.0886,55.9,58800.0,1840.28,-0.28,23.24,3790.5,12985.5,4669.74,120636.39,90.498,52.0,169.0,91.5,6.1375,672.25,526.0,2.0322,2.1125,52.4
2021-01-20,722.42,-0.07,1.2106,1.3654,103.54,19.6045,0.127,1.0802,56.08,58960.0,1871.84,-0.19,21.58,3845.0,13294.25,4637.84,119646.4,90.475,51.0,166.5,89.0,5.935,667.75,522.0,2.0403,2.119,49.9
2021-01-21,718.25,-0.05,1.2164,1.3733,103.5,19.7313,0.1189,1.1058,56.1,59140.0,1870.02,-0.19,21.32,3846.0,13395.5,4579.27,118328.99,90.131,52.5,171.5,91.5,5.915,660.75,524.25,2.0946,2.1754,62.8
2021-01-22,728.03,0.0,1.2171,1.3686,103.78,19.9745,0.1209,1.0855,55.41,58860.0,1855.61,,21.91,3834.25,13361.5,4481.0,117380.49,90.238,52.0,174.0,92.0,5.9025,634.5,500.5,2.066,2.08,78.2
2021-01-25,732.6,0.0,1.2139,1.3675,103.75,20.1072,0.1149,1.0295,55.88,59020.0,1855.93,,23.19,3848.5,13475.5,4488.93,,90.391,53.0,179.0,97.5,5.88,648.5,511.5,2.0398,2.0713,72.4
2021-01-26,732.44,-0.01,1.216,1.3736,103.62,19.9863,0.1211,1.0347,55.91,58720.0,1850.92,-0.06,23.02,3842.5,13485.5,4497.74,116464.06,90.17,53.5,176.0,93.0,5.7375,665.25,532.25,2.0233,2.0672,69.7
2021-01-27,739.42,-0.03,1.2111,1.3687,104.11,20.2911,0.1191,1.0161,55.81,58720.0,1843.98,-0.17,37.21,3744.25,13105.5,4417.99,115882.3,90.647,55.0,178.0,95.5,5.9475,658.25,534.0,1.9977,2.0517,67.6
2021-01-28,738.38,-0.09,1.2122,1.3721,104.24,20.2496,0.1172,1.0449,55.53,57940.0,1843.17,-0.27,30.21,3779.25,13186.0,4410.8,118883.25,90.455,53.0,172.0,93.0,5.8625,647.0,534.5,2.065,2.1088,62.8
2021-01-29,732.5,-0.07,1.2136,1.3708,104.68,20.574,0.1093,1.0655,55.88,57890.0,1847.65,-0.27,33.09,3705.25,12911.25,4288.65,115067.55,90.584,53.5,172.0,93.0,5.745,663.0,547.0,2.0651,2.1019,65.3
