Date,USDCOP Curncy,CLN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,CLNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,COLCAP Index,DXY Curncy,COLOM CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,KC1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2020-02-20,3403.5,1.25,1.0785,1.2882,112.1,18.8329,1.3892,1.5152,59.31,46220.0,1619.56,3.815001,15.56,3369.25,9624.25,1669.6,99.865,69.801,5.045,560.0,378.5,103.6,1.6356,1.6351,61.8
2020-02-21,3381.61,1.28,1.0847,1.2964,111.61,18.8954,1.3543,1.4713,58.5,46060.0,1643.41,3.900001,17.08,3339.25,9458.0,1631.45,99.262,69.405,4.7625,551.0,377.0,108.85,1.6183,1.6183,50.7
2020-02-24,3432.47,1.33,1.0854,1.2924,110.72,19.0701,1.2476,1.3705,56.3,45720.0,1659.38,3.87,25.03,3226.25,9091.0,1622.66,99.359,73.853,5.33,536.25,372.25,105.9,1.5875,1.5862,46.6
2020-02-25,3430.44,1.3,1.0882,1.3005,110.2,19.0788,1.2248,1.3521,54.95,45690.0,1635.14,3.87,27.85,3132.5,8854.25,1612.48,98.968,78.902,5.4875,539.0,372.5,107.1,1.5364,1.5403,44.8
2020-02-26,3451.74,1.2,1.0881,1.2905,110.43,19.2813,1.1647,1.3371,53.43,45510.0,1640.96,3.915,27.56,3110.25,8850.25,1589.74,98.996,81.074,5.595,540.25,370.5,109.1,1.5383,1.5461,49.3
2020-02-27,3476.44,1.16,1.1001,1.2887,109.59,19.4988,1.0615,1.2607,52.18,45350.0,1645.01,3.815001,39.16,2957.0,8382.75,1556.69,98.508,91.49,6.065,529.25,364.5,108.2,1.5066,1.5047,55.0
2020-02-28,3529.05,0.96,1.1026,1.2823,107.89,19.6437,0.913,1.1486,50.52,44670.0,1585.69,3.62,40.11,2951.0,8454.0,1549.61,98.132,103.34,6.83,529.0,366.5,110.1,1.4331,1.4301,56.2
2020-03-02,3495.55,0.79,1.1134,1.2754,108.33,19.3966,0.9029,1.1632,51.9,44890.0,1589.44,3.405,33.42,3065.0,8791.25,1536.48,97.36,101.366,7.57,526.25,374.75,114.65,1.4627,1.4525,57.0
2020-03-03,3459.59,0.76,1.1173,1.2811,107.13,19.4519,0.6991,0.999,51.86,45430.0,1640.9,3.585,36.82,2997.0,8582.5,1512.61,97.153,98.514,7.035,528.75,381.75,121.05,1.4624,1.4485,55.7
2020-03-04,3473.82,0.99,1.1136,1.2872,107.53,19.5373,0.6926,1.0522,51.13,45100.0,1636.93,3.095,31.99,3114.75,8896.5,1544.53,97.336,89.695,6.0925,521.5,387.0,117.15,1.5015,1.4834,63.2
2020-03-05,3522.0,1.35,1.1237,1.2954,106.16,19.846,0.5973,0.912,49.99,45160.0,1672.23,3.1,39.62,3015.5,8648.75,1546.66,96.82,100.214,7.2725,524.25,384.5,109.85,1.4373,1.4079,60.7
2020-03-06,3586.14,1.64,1.1284,1.3048,105.39,20.1104,0.5062,0.7623,45.27,44780.0,1673.83,2.98,41.94,2964.0,8503.25,1502.84,95.951,113.687,8.2875,521.25,377.25,105.6,1.353,1.318,68.9
2020-03-09,3792.83,2.08,1.145,1.3117,102.36,20.7753,0.381,0.5407,34.36,43570.0,1680.47,4.115,54.46,2747.75,7951.5,1344.6,94.895,174.817,11.655,522.25,374.25,108.95,1.0961,1.0186,69.6
2020-03-10,3795.93,1.99,1.1281,1.2911,105.64,20.8342,0.5342,0.803,37.22,44170.0,1649.4,4.06,47.3,2865.75,8331.5,1360.21,96.414,188.549,9.59,526.75,380.0,114.25,1.1055,1.0332,72.1
2020-03-11,3849.96,2.16,1.127,1.282,104.54,21.3837,0.5195,0.8695,35.79,44220.0,1635.04,4.045001,53.9,2740.25,8003.5,1295.46,96.507,236.826,10.0375,517.25,379.25,111.55,0.9687,0.9961,72.3
2020-03-12,3951.57,2.13,1.1185,1.2571,104.64,21.9401,0.481,0.8042,33.22,43170.0,1576.15,4.33,75.47,2469.0,7215.25,1174.31,97.468,254.641,10.9175,508.25,369.75,109.15,0.8486,0.8683,73.5
2020-03-13,3981.25,1.3,1.1107,1.2278,107.62,21.9229,0.4903,0.9603,33.85,42950.0,1529.83,4.47,57.83,2696.0,7915.75,1174.31,98.749,214.959,10.205,514.75,370.75,107.05,0.9426,0.9174,73.8
2020-03-16,4090.0,1.38,1.1183,1.2271,105.83,22.8804,0.3599,0.7182,30.05,43080.0,1514.1,4.105001,82.69,2416.25,7057.5,997.78,98.069,259.363,11.0375,498.0,354.75,103.9,0.7749,0.7298,61.7
2020-03-17,4022.8,1.63,1.0997,1.2055,107.7,22.959,0.4925,1.0784,28.73,42360.0,1528.3,4.33,75.91,2495.5,7405.25,1000.5,99.575,270.577,10.9775,499.25,344.0,102.9,0.8031,0.6869,57.6
2020-03-18,4100.77,2.1,1.0915,1.1608,108.08,23.7042,0.5337,1.1915,24.88,41240.0,1486.05,4.360001,76.45,2414.0,7225.25,894.03,101.16,327.902,12.8425,508.25,335.25,108.05,0.7923,0.6135,60.7
2020-03-19,4106.38,2.4,1.0692,1.1485,110.71,24.0314,0.4507,1.1404,28.47,37970.0,1471.24,4.635001,72.0,2403.25,7293.5,899.75,102.755,334.151,14.91,535.0,345.5,116.65,0.7509,0.5521,42.8
2020-03-20,4092.34,2.26,1.0688,1.1629,110.93,24.4189,0.3134,0.8454,26.98,38230.0,1498.65,4.875001,66.04,2437.98,7417.98,919.59,102.817,342.3,14.3225,539.25,343.75,119.7,1.0093,0.7604,45.3
2020-03-23,,2.23,1.0726,1.1542,111.23,25.3588,0.3123,0.7863,27.03,36580.0,1553.23,4.885001,61.59,2220.5,6984.5,,102.487,356.959,13.6525,562.5,343.5,121.25,1.1633,0.8113,47.1
2020-03-24,4104.03,2.3,1.0788,1.1762,111.23,24.8408,0.3715,0.8466,27.15,38030.0,1632.32,4.83,61.67,2438.0,7554.75,923.53,102.039,311.221,11.5375,561.5,347.25,125.6,1.2377,0.9593,62.3
2020-03-25,4079.91,2.15,1.0882,1.1878,111.21,23.9273,0.3299,0.8673,27.39,38800.0,1616.9,4.675001,63.95,2467.0,7467.75,1046.18,101.05,227.365,9.5875,580.0,348.5,129.95,1.2446,1.0556,61.7
2020-03-26,3990.35,2.4,1.1032,1.2203,109.58,22.9454,0.2927,0.8447,26.34,38990.0,1631.34,4.915001,61.0,2608.0,7844.0,1167.04,99.352,194.756,9.6075,569.0,348.75,124.65,1.2471,1.0697,1.0
2020-03-27,4037.79,2.57,1.1141,1.246,107.94,23.3426,0.2418,0.6746,24.93,38980.0,1628.16,4.545001,65.54,2524.0,7568.5,1147.54,98.365,227.105,9.9675,571.25,346.0,115.85,1.1745,1.0164,-1.3
2020-03-30,4060.75,2.22,1.1048,1.2414,107.76,23.8018,0.2281,0.7264,22.76,38640.0,1622.51,4.510001,57.08,2611.25,7854.75,1129.18,99.181,238.277,9.7975,569.5,341.25,119.3,1.0688,0.9505,-1.5
2020-03-31,4055.75,2.21,1.1031,1.242,107.54,23.6723,0.2455,0.6695,22.74,39300.0,1577.18,4.435,53.54,2569.75,7786.25,1123.85,99.048,232.34,9.2525,568.75,340.75,119.55,1.0251,0.9269,-2.9
2020-04-01,4063.5,1.69,1.0964,1.2371,107.17,24.2388,0.2061,0.5832,24.74,39300.0,1591.51,4.255001,57.06,2448.0,7438.75,1063.03,99.673,254.767,9.5025,550.25,334.75,116.0,0.9904,0.9054,24.8
2020-04-02,4049.5,1.64,1.0858,1.2396,107.91,24.26,0.2255,0.597,29.94,39200.0,1613.99,4.015,50.91,2516.5,7627.25,1114.43,100.18,261.364,9.5325,541.75,333.5,119.35,1.0822,1.0327,-31.1
2020-04-03,4015.0,0.9,1.0801,1.2269,108.55,25.0146,0.2289,0.5948,34.11,39740.0,1620.81,4.02,46.8,2482.75,7522.75,1127.55,100.576,265.969,9.6,549.25,330.75,114.9,1.1595,1.0866,-41.3
2020-04-06,3978.85,1.32,1.0793,1.2231,109.22,24.6296,0.2622,0.6698,33.05,,1660.97,3.645,45.24,2644.5,8029.75,1160.12,100.685,252.85,8.65,555.75,327.75,116.65,1.1944,1.1614,-44.3
2020-04-07,3910.77,1.17,1.0892,1.2332,108.76,24.3145,0.2601,0.7122,31.87,40710.0,1647.72,3.75,46.7,2642.0,8012.0,1163.43,99.9,245.581,8.4725,549.25,331.5,119.9,1.2158,1.1824,-42.9
2020-04-08,3895.2,1.12,1.0858,1.2383,108.83,24.0426,0.252,0.7722,32.84,40720.0,1646.14,3.660001,43.35,2735.0,8189.75,1187.13,100.119,240.883,8.09,548.25,330.0,119.8,1.2539,1.1974,-42.9
2020-04-09,,1.4,1.093,1.2458,108.49,23.5704,0.2254,0.7191,31.48,40870.0,1683.73,3.630001,41.67,2779.75,8227.5,,99.517,222.674,7.6925,556.5,331.75,118.6,1.3098,1.2352,-67.7
2020-04-10,,,1.0937,1.2455,108.47,23.3105,0.2254,0.7191,,41100.0,1696.65,3.655,,,,,99.482,216.472,7.58,,,,1.3088,1.2344,
2020-04-13,3871.75,1.63,1.0914,1.2515,107.77,23.6604,0.2452,0.7713,31.74,41850.0,1715.34,3.630001,41.17,2759.25,8327.25,1193.98,99.348,220.854,7.85,555.0,331.5,119.75,1.3478,1.2664,-81.9
2020-04-14,3854.08,1.67,1.098,1.2623,107.22,23.3907,0.219,0.752,29.6,41890.0,1726.97,3.745,37.76,2843.0,8692.5,1211.06,98.887,222.769,7.605,548.75,326.0,117.2,1.3809,1.296,-84.1
2020-04-15,3892.78,1.86,1.091,1.2518,107.46,23.9832,0.1969,0.6316,27.69,41730.0,1717.03,3.665,40.84,2775.0,8594.0,1204.01,99.461,241.768,7.8825,540.25,319.25,120.2,1.2776,1.1968,-126.5
2020-04-16,3931.11,2.27,1.084,1.2457,107.92,24.0262,0.2066,0.6267,27.82,41580.0,1717.7,3.775001,40.11,2787.5,8734.25,1202.54,100.025,251.591,8.16,529.75,319.75,118.6,1.1557,1.0649,-131.1
2020-04-17,3940.98,2.4,1.0875,1.2499,107.54,23.6963,0.2019,0.6417,28.08,42290.0,1682.82,4.075,38.15,2870.0,8809.0,1192.08,99.782,246.808,7.7425,533.5,322.25,116.05,1.1169,1.0189,-129.0
2020-04-20,3977.8,2.45,1.0862,1.2442,107.62,24.0441,0.2016,0.6053,25.57,42520.0,1695.65,4.050001,43.83,2806.5,8692.0,1179.6,99.955,252.716,7.7525,548.75,314.25,113.65,1.0933,0.9538,-133.1
2020-04-21,4047.6,2.33,1.0858,1.2289,107.8,24.3937,0.2034,0.5691,19.33,41850.0,1686.2,3.82,45.41,2732.0,8431.75,1131.29,100.258,267.975,7.9725,546.75,309.25,109.65,1.09,0.9507,-133.1
2020-04-22,4032.16,2.56,1.0823,1.2334,107.75,24.4897,0.2133,0.619,20.37,40980.0,1714.08,3.82,41.98,2788.5,8638.0,1132.78,100.388,268.942,7.94,543.0,317.5,110.6,1.2028,1.0525,-133.1
2020-04-23,4022.77,2.4,1.0777,1.2344,107.6,24.8118,0.2191,0.6015,21.33,41860.0,1730.51,3.795001,41.38,2780.75,8598.75,1151.78,100.433,264.358,7.9225,547.0,319.25,111.05,1.1799,1.0401,-133.3
2020-04-24,4043.2,2.01,1.0823,1.2367,107.51,24.9772,0.2245,0.6008,21.44,41940.0,1729.6,3.69,35.93,2829.5,8769.0,1122.37,100.38,268.523,7.7775,526.75,315.75,105.2,1.2417,1.1141,-101.8
2020-04-27,4060.55,2.47,1.0829,1.2431,107.25,24.698,0.2223,0.6605,19.99,42650.0,1713.99,3.685,33.29,2869.0,8824.25,1116.17,100.041,279.656,7.605,521.0,305.5,104.6,1.2998,1.1614,-103.7
2020-04-28,4042.31,2.52,1.082,1.2426,106.87,24.2964,0.2112,0.6129,20.46,42360.0,1707.79,3.46,33.57,2867.25,8719.75,1145.34,99.865,277.698,7.4725,526.75,302.75,105.7,1.2629,1.1424,-105.3
2020-04-29,3924.3,2.51,1.0873,1.2469,106.68,23.7456,0.2014,0.6269,22.54,42650.0,1713.41,3.465,31.23,2941.0,9036.5,1145.89,99.565,259.113,6.59,519.5,304.5,103.65,1.2419,1.1301,-117.3
2020-04-30,3942.86,2.65,1.0955,1.2594,107.18,24.1744,0.1956,0.6393,25.27,42920.0,1686.5,3.335,34.15,2902.5,8988.5,1142.04,99.016,243.005,6.335,529.75,311.5,104.65,1.171,1.0694,-144.6
2020-05-01,,,1.0981,1.2506,106.91,24.5777,0.19,0.6118,26.44,,1700.42,3.475,37.19,2821.75,8718.0,,99.079,246.348,6.68,521.5,311.5,104.45,1.1618,1.0676,-128.0
2020-05-04,3988.38,2.6,1.0907,1.2443,106.74,24.0704,0.1822,0.6336,27.2,,1702.07,3.42,35.97,2825.25,8795.5,1105.43,99.484,245.234,7.385,524.25,310.75,105.55,1.1843,1.0797,-140.1
2020-05-05,3933.23,2.58,1.084,1.2435,106.57,23.995,0.1882,0.6619,30.97,,1705.92,3.495,33.61,2858.25,8924.25,1099.28,99.709,235.834,7.0975,525.5,313.0,108.85,1.1992,1.094,-130.8
2020-05-06,3965.09,2.52,1.0795,1.235,106.12,24.3813,0.1784,0.703,29.72,42720.0,1685.71,3.325,34.12,2833.5,8952.0,1090.43,100.091,237.093,7.1675,524.75,311.75,109.35,1.2027,1.0964,-101.6
2020-05-07,3924.38,2.57,1.0834,1.2362,106.28,24.0608,0.1388,0.6409,29.46,42920.0,1716.06,3.53,31.44,2880.0,9107.75,1113.37,99.889,232.296,7.15,529.0,316.0,107.45,1.1848,1.0936,-104.3
2020-05-08,3893.9,2.62,1.0839,1.241,106.65,23.6489,0.1568,0.6831,30.97,43530.0,1702.7,3.46,27.98,2928.5,9218.25,1110.26,99.734,224.713,6.8725,529.5,319.0,110.1,1.2145,1.1163,-54.8
2020-05-11,3898.13,2.5,1.0807,1.2335,107.66,23.8922,0.1747,0.7099,29.63,43930.0,1697.93,3.37,27.57,2922.75,9279.0,1104.09,100.236,219.787,7.035,524.75,318.5,108.95,1.2266,1.1245,-54.3
2020-05-12,3881.85,2.52,1.0848,1.226,107.14,24.3723,0.1589,0.6651,29.98,43540.0,1702.7,3.35,33.04,2852.5,9078.25,1089.29,99.933,222.621,6.7925,521.75,323.75,105.6,1.179,1.0875,-60.8
2020-05-13,3912.86,2.5,1.0818,1.2232,107.03,24.189,0.1589,0.6525,29.19,43110.0,1716.28,3.215,35.28,2813.0,8992.25,1055.27,100.242,231.708,6.7625,510.5,320.25,103.55,1.1663,1.0725,-61.1
2020-05-14,3942.82,3.35,1.0805,1.223,107.25,23.869,0.147,0.6218,31.13,43160.0,1730.3,3.365,32.61,2847.0,9079.5,1052.23,100.466,238.407,6.6675,510.5,320.25,104.9,1.1468,1.0581,-69.7
2020-05-15,3914.45,2.72,1.082,1.2116,107.06,23.9586,0.1451,0.6428,32.5,43190.0,1743.67,3.380001,31.89,2846.5,9096.5,1053.75,100.402,242.497,6.5275,500.25,319.25,104.8,1.1791,1.0897,-95.3
2020-05-18,3852.52,2.5,1.0913,1.2194,107.34,23.7566,0.1772,0.7257,34.81,43060.0,1732.55,3.475,29.3,2948.0,9325.5,1082.96,99.665,226.415,6.6675,497.0,320.75,105.7,1.2567,1.1697,-97.3
2020-05-19,3834.55,2.53,1.0923,1.2253,107.71,23.6311,0.1652,0.6882,34.65,43780.0,1745.05,3.495,30.53,2918.75,9300.75,1067.65,99.371,221.373,6.735,498.75,321.25,107.05,1.2333,1.1433,-94.2
2020-05-20,3814.7,2.56,1.098,1.2245,107.53,23.1982,0.1633,0.6801,35.75,43820.0,1748.18,3.42,27.99,2968.5,9485.5,1072.29,99.124,208.801,6.84,513.75,319.5,105.65,1.2412,1.1575,-92.3
2020-05-21,3769.55,2.45,1.095,1.2223,107.61,22.865,0.1653,0.672,36.06,44290.0,1727.0,3.47,29.53,2937.0,9355.75,1066.11,99.37,195.894,6.49,516.0,317.75,104.75,1.2074,1.1253,-81.5
2020-05-22,3780.68,2.4,1.0901,1.2173,107.64,22.7324,0.1676,0.6591,35.13,43770.0,1734.68,3.48,28.16,2953.0,9406.25,1057.66,99.863,193.479,6.385,508.75,318.0,103.6,1.1881,1.1104,-81.2
2020-05-25,,,1.0898,1.2191,107.71,22.543,0.1676,0.6591,35.53,43590.0,1731.95,3.48,,,,,99.863,195.591,6.47,,,,1.1881,1.112,
2020-05-26,3727.77,2.48,1.0982,1.2334,107.54,22.1982,0.1717,0.6965,36.17,43880.0,1710.58,3.52,28.01,2994.5,9406.5,1072.78,98.908,176.185,6.15,506.75,319.0,105.1,1.1887,1.1178,-79.2
2020-05-27,3733.65,2.53,1.1006,1.2261,107.72,22.3344,0.1799,0.6819,34.74,43940.0,1709.47,3.435,27.62,3035.5,9432.5,1088.42,99.062,166.169,6.4125,504.5,320.5,102.5,1.2027,1.1392,-75.3
2020-05-28,3699.4,2.42,1.1077,1.2321,107.65,22.2014,0.1701,0.69,35.29,43780.0,1718.33,3.400001,28.59,3038.0,9460.25,1085.55,98.383,169.439,6.555,514.5,327.5,99.1,1.2489,1.1779,-55.7
2020-05-29,3732.0,2.46,1.1101,1.2343,107.83,22.1761,0.1603,0.6526,35.33,43940.0,1730.27,3.390001,27.51,3042.0,9560.25,1095.84,98.344,172.796,6.4175,520.75,325.75,96.3,1.2258,1.1432,-55.1
2020-06-01,3718.97,2.42,1.1136,1.2492,107.59,22.0304,0.1564,0.6591,38.32,44510.0,1739.55,3.380001,28.23,3054.0,9595.0,1117.02,97.83,169.452,6.3875,515.25,323.25,98.3,1.2475,1.1818,-54.7
2020-06-02,3636.63,2.35,1.117,1.2551,108.68,21.7856,0.1623,0.6852,39.57,44700.0,1727.7,3.395,26.84,3077.0,9647.75,1117.69,97.673,151.995,6.59,508.0,324.25,98.2,1.2357,1.1748,-53.9
2020-06-03,3606.95,2.28,1.1233,1.2575,108.9,21.7685,0.19,0.7458,39.79,44960.0,1699.67,3.355,25.66,3117.75,9684.75,1158.05,97.276,138.492,7.0575,512.0,324.0,99.1,1.2616,1.1989,8.0
2020-06-04,3590.75,2.3,1.1338,1.2597,109.15,21.9168,0.194,0.8234,39.99,44830.0,1714.01,3.29,25.81,3110.5,9626.25,1163.84,96.677,135.291,6.9,523.75,329.0,98.15,1.2755,1.2115,8.3
2020-06-05,3575.13,2.33,1.1292,1.2668,109.59,21.5797,0.2062,0.8951,42.3,45090.0,1685.06,3.26,24.52,3186.75,9808.5,1203.07,96.937,124.919,6.795,515.25,331.25,98.9,1.3209,1.2582,66.3
2020-06-08,3607.38,2.4,1.1294,1.2724,108.43,21.5004,0.2261,0.8752,40.8,45790.0,1698.53,3.345,25.81,3227.5,9884.75,1228.24,96.618,123.126,6.99,511.5,333.75,98.9,1.325,1.282,69.7
2020-06-09,3657.38,2.28,1.134,1.2728,107.76,21.9144,0.2024,0.8253,41.18,46330.0,1715.33,3.315,27.57,3205.5,9951.0,1209.99,96.324,132.524,7.33,504.5,327.5,97.8,1.2816,1.2433,69.6
2020-06-10,3673.38,2.23,1.1374,1.2747,107.12,21.8453,0.1667,0.7263,41.73,46830.0,1738.7,3.235,27.57,3186.0,10087.25,1177.99,95.959,138.231,7.65,506.25,326.25,96.75,1.29,1.2597,65.1
2020-06-11,3774.11,2.38,1.1299,1.2602,106.87,22.7679,0.1967,0.669,38.55,47300.0,1727.7,3.125,40.79,3010.25,9616.75,1121.55,96.733,166.468,8.1125,499.25,329.75,96.0,1.2618,1.2069,74.7
2020-06-12,3779.15,2.45,1.1256,1.254,107.38,22.263,0.193,0.7034,38.73,46890.0,1730.75,3.235,36.09,3034.75,9645.0,1143.13,97.319,168.565,8.11,502.0,330.0,95.2,1.2504,1.2032,82.2
2020-06-15,,2.51,1.1323,1.2605,107.33,22.2052,0.189,0.7215,39.72,47050.0,1725.16,3.305,34.4,3073.0,9800.5,,96.706,160.884,7.785,504.75,329.25,94.0,1.2676,1.2296,101.5
2020-06-16,3749.55,2.47,1.1264,1.2573,107.32,22.3228,0.1992,0.7528,40.96,46770.0,1726.53,3.335,33.67,3128.75,9972.5,1154.63,96.958,150.125,7.8425,496.0,329.0,93.65,1.3034,1.2634,119.3
2020-06-17,3748.91,2.63,1.1244,1.2555,107.01,22.3536,0.1952,0.738,40.71,46780.0,1726.95,3.235,33.47,3118.0,9994.5,1139.3,97.158,152.357,7.705,488.75,330.25,96.25,1.2896,1.2476,113.4
2020-06-18,3753.15,2.59,1.1205,1.2424,106.97,22.7534,0.1933,0.7084,41.51,46900.0,1722.93,3.33,32.94,3109.0,9995.75,1139.0,97.421,156.511,7.4475,483.5,331.0,94.6,1.3027,1.2638,126.7
2020-06-19,3740.7,2.52,1.1178,1.235,106.87,22.633,0.1855,0.6937,42.19,47320.0,1743.87,3.34,35.12,3161.26,10120.84,1161.41,97.623,155.642,7.2425,481.25,332.5,93.75,1.3225,1.2894,128.6
2020-06-22,,2.82,1.1261,1.2469,106.91,22.5125,0.1917,0.7085,43.08,47580.0,1754.43,3.445,31.77,3110.75,10124.75,,97.039,155.686,7.3325,485.0,328.25,95.95,1.359,1.3336,145.4
2020-06-23,3699.63,2.57,1.1308,1.252,106.52,22.4257,0.1857,0.7118,42.63,47770.0,1768.41,3.515001,31.37,3118.5,10196.0,1143.28,96.646,151.835,7.5675,486.0,325.0,96.25,1.3827,1.3624,155.7
2020-06-24,3727.45,2.53,1.1251,1.2419,107.04,22.7952,0.1876,0.679,40.31,47910.0,1761.17,3.415,33.84,3049.0,10010.75,1125.48,97.148,158.207,7.6975,481.25,324.25,96.65,1.3503,1.3186,157.1
2020-06-25,3731.52,2.48,1.1218,1.2419,107.19,22.6599,0.1857,0.6856,41.05,,1763.79,3.35,32.22,3070.75,10088.25,1125.03,97.429,159.785,7.25,486.75,317.25,94.85,1.3541,1.3309,168.2
2020-06-26,3750.17,2.32,1.1219,1.2336,107.22,23.052,0.1661,0.6413,41.02,,1771.29,3.3,34.73,3007.0,9865.5,1110.65,97.433,164.568,7.055,474.0,317.0,95.65,1.3396,1.3166,162.1
2020-06-29,,2.32,1.1242,1.2298,107.58,23.0767,0.1485,0.6234,41.71,48500.0,1772.82,3.27,31.78,3047.75,9973.75,,97.536,167.16,7.3325,485.5,326.25,98.65,1.3339,1.3282,167.4
2020-06-30,3757.75,2.37,1.1234,1.2401,107.93,22.9924,0.1485,0.6561,41.15,48690.0,1780.96,3.27,30.43,3090.25,10147.25,1111.8,97.391,160.731,7.1175,490.0,338.5,100.05,1.3382,1.3387,181.2
2020-07-01,3715.55,2.45,1.1251,1.2475,107.47,22.6985,0.1603,0.6758,42.03,49290.0,1770.09,3.185,28.62,3103.0,10268.75,1109.91,97.196,150.675,6.8575,498.75,348.25,103.05,1.3506,1.3603,184.7
2020-07-02,3642.8,2.43,1.1239,1.2468,107.5,22.4766,0.1526,0.6693,43.14,49390.0,1775.38,3.365,27.68,3129.0,10355.75,1118.97,97.317,139.432,6.635,490.0,342.5,102.25,1.3754,1.3953,188.1
2020-07-03,3651.68,2.4,1.1248,1.2483,107.51,22.3871,0.1526,0.6693,42.8,49200.0,1775.95,3.365,,,,1125.26,97.172,136.762,6.365,,,,1.3754,1.3949,188.9
2020-07-06,3637.19,2.44,1.1309,1.2492,107.35,22.3557,0.1566,0.6759,43.1,49090.0,1784.68,3.400001,27.94,3172.0,10598.5,1129.47,96.725,135.388,6.8375,489.5,346.5,97.2,1.4085,1.4437,213.6
2020-07-07,3625.61,2.42,1.1274,1.2542,107.52,22.8564,0.1567,0.6397,43.08,49520.0,1794.86,3.385,29.43,3136.5,10532.25,1131.84,96.881,139.795,6.66,492.25,345.0,99.25,1.37,1.4166,221.3
2020-07-08,3641.33,2.5,1.133,1.261,107.26,22.6641,0.1587,0.6644,43.29,49800.0,1808.89,3.2,28.08,3163.5,10662.25,1153.54,96.428,143.413,6.5375,517.5,348.25,98.95,1.355,1.4017,222.0
2020-07-09,3622.75,2.97,1.1285,1.2606,107.2,22.6211,0.1508,0.6135,42.35,50530.0,1803.55,3.28,29.26,3141.0,10727.5,1143.1,96.7,146.964,6.6175,526.25,351.25,97.7,1.3334,1.379,224.1
2020-07-10,3621.61,2.78,1.13,1.2622,106.93,22.4445,0.1529,0.6447,43.24,50540.0,1798.7,3.295,27.29,3178.5,10837.25,1147.78,96.652,149.002,6.4825,535.75,340.5,96.15,1.3404,1.3924,225.9
2020-07-13,3620.45,2.7,1.1344,1.2555,107.29,22.7615,0.1509,0.6184,42.72,52910.0,1802.76,3.635,32.19,3148.25,10600.0,1145.16,96.464,150.876,6.8525,524.75,334.0,97.4,1.3547,1.4062,236.3
2020-07-14,3623.05,2.92,1.14,1.2553,107.24,22.4465,0.157,0.6233,42.9,52130.0,1809.36,3.605,29.52,3183.5,10646.25,1144.53,96.259,151.192,6.9225,524.75,334.75,96.7,1.3579,1.4099,243.4
2020-07-15,3623.2,2.63,1.1412,1.2587,106.94,22.3248,0.155,0.6299,43.79,52410.0,1810.29,3.76,27.76,3219.5,10683.25,1144.85,96.081,148.783,6.8675,550.75,326.25,95.95,1.3587,1.3995,256.9
2020-07-16,3643.07,2.57,1.1384,1.2553,107.27,22.4465,0.145,0.6168,43.37,51280.0,1797.16,3.495,28.0,3194.5,10511.75,1153.15,96.346,146.757,6.365,535.25,330.25,97.1,1.3687,1.4062,270.8
2020-07-17,3650.9,2.47,1.1428,1.2568,107.02,22.5485,0.1451,0.6266,43.14,51430.0,1810.42,3.49,25.68,3214.0,10622.5,1156.16,95.942,143.996,6.595,534.75,333.0,101.05,1.3984,1.4469,259.1
2020-07-20,,,1.1448,1.2661,107.27,22.4921,0.1472,0.6102,43.28,51400.0,1817.77,3.475,24.46,3245.25,10951.0,,95.832,136.626,6.3475,522.0,328.25,98.5,1.396,1.4471,250.7
2020-07-21,3623.19,2.41,1.1527,1.2731,106.8,22.3393,0.1411,0.6004,44.32,51870.0,1841.91,3.335,24.84,3251.25,10851.0,1166.61,95.117,123.902,6.525,527.75,322.75,100.5,1.4107,1.4743,246.5
2020-07-22,3638.07,2.44,1.157,1.2734,107.15,22.3677,0.1492,0.5971,44.29,52410.0,1871.41,3.225,24.32,3265.5,10804.25,1168.52,94.988,118.907,6.79,534.5,327.5,108.35,1.4107,1.4766,239.9
2020-07-23,3668.45,2.62,1.1596,1.2741,106.86,22.5184,0.1513,0.5774,43.31,51750.0,1887.44,3.23,26.08,3227.5,10548.25,1181.78,94.692,123.952,6.745,529.5,328.0,107.5,1.3955,1.4454,236.1
2020-07-24,3693.28,2.53,1.1656,1.2794,106.14,22.2828,0.1473,0.5888,43.34,51770.0,1902.02,3.215,25.84,3204.0,10459.0,1173.93,94.435,128.699,6.9925,539.5,326.25,108.4,1.4133,1.5018,236.2
2020-07-27,3677.7,2.28,1.1752,1.2882,105.37,21.9229,0.1514,0.6151,43.41,51680.0,1942.24,3.25,24.74,3232.25,10675.25,1180.73,93.668,127.687,8.1675,527.75,325.0,110.4,1.4336,1.5175,238.5
2020-07-28,3724.9,2.22,1.1716,1.2932,105.09,21.9368,0.1387,0.579,43.22,51760.0,1958.43,3.205,25.44,3213.0,10540.0,1170.99,93.696,129.656,7.8125,523.5,320.0,109.65,1.4212,1.504,236.2
2020-07-29,3705.97,2.85,1.1792,1.2997,104.92,21.9737,0.1309,0.5741,43.75,51760.0,1970.79,2.98,24.1,3252.5,10674.25,1174.91,93.453,129.157,7.865,532.75,315.5,111.6,1.4495,1.531,230.0
